OVERFLOW active=3001 total=3196
  TAtaTAAtaTATaTat -> TATatAtATAAtaaaTaaT
  aTAtATATaTat -> TAtaTAtaTaaT
  ATAAtaTAtaT -> TAtATAATat
  aTAtATATaTaat -> TAtaTAtaTaaaaT
  taTAAtaTAtaT -> TatAtATAATat
  aTAtATATaTaaat -> TAtaTAtaTaaaaaaT
  aTAtATATaTaaaat -> TAtaTAtaTaaaaaaaaT
  taaaaaaaaaTAtaTAtaT -> TaaaaatAtATATat
  aTAtATATaTaaaaat -> TAtaTAtaTaaaaaaaaaaT
  taaaaaaaaaaaTAtaTAtaT -> TaaaaaatAtATATat
  aTAtATATaTaaaaaat -> TAtaTAtaTaaaaaaaaaaaaT
  taaaTAtaTATat -> TaatAtATAtaaaT
  taaaTAAtaTAtA -> TaatAtATAAt
  taaaTAtaTATaat -> TaatAtATAtaaaaaT
  taaaTATatAtATAta -> TaatAtATATatAt
  taaaTAAtaTAtaT -> TaatAtATAATat
  taaaTAtaTATaaat -> TaatAtATAtaaaaaaaT
  TaatAtATAAtaT -> taaaTAAtaTA
  taaaTAtaTATaaaat -> TaatAtATAtaaaaaaaaaT
  taaaTAtaTATaaaaat -> TaatAtATAtaaaaaaaaaaaT
  taaaTAtaTATaaaaaat -> TaatAtATAtaaaaaaaaaaaaaT
  aTAtATATaaTat -> TAtaTAtaaaTaaT
  ATAAtaTAtaaaT -> TAtATAATaat
  aTAtATATaaTaat -> TAtaTAtaaaTaaaaT
  taTAAtaTAtaaaT -> TatAtATAATaat
  aTAtATATaaTaaat -> TAtaTAtaaaTaaaaaaT
  taaaTAAtaTAtaaaT -> TaatAtATAATaat
  aTAtATATaaTaaaat -> TAtaTAtaaaTaaaaaaaaT
  taaaaaaaaaTAtaTAtaaaT -> TaaaaatAtATATaat
  aTAtATATaaTaaaaat -> TAtaTAtaaaTaaaaaaaaaaT
  taaaaaaaaaaaTAtaTAtaaaT -> TaaaaaatAtATATaat
  aTAtATATaaTaaaaaat -> TAtaTAtaaaTaaaaaaaaaaaaT
  taaaaaTAtaTATat -> TaaatAtATAtaaaT
  taaaaaTAAtaTAtA -> TaaatAtATAAt
  taaaaaTAtaTATaat -> TaaatAtATAtaaaaaT
  taaaaaTATatAtATAta -> TaaatAtATATatAt
  taaaaaTAAtaTAtaT -> TaaatAtATAATat
  taaaaaTAtaTATaaat -> TaaatAtATAtaaaaaaaT
  TaaatAtATAAtaT -> taaaaaTAAtaTA
  taaaaaTAAtaTAtaaaT -> TaaatAtATAATaat
  taaaaaTAtaTATaaaat -> TaaatAtATAtaaaaaaaaaT
  taaaaaTAtaTATaaaaat -> TaaatAtATAtaaaaaaaaaaaT
  taaaaaTAtaTATaaaaaat -> TaaatAtATAtaaaaaaaaaaaaaT
  aTAtATATaaaTat -> TAtaTAtaaaaaTaaT
  ATAAtaTAtaaaaaT -> TAtATAATaaat
  aTAtATATaaaTaat -> TAtaTAtaaaaaTaaaaT
  taTAAtaTAtaaaaaT -> TatAtATAATaaat
  aTAtATATaaaTaaat -> TAtaTAtaaaaaTaaaaaaT
  taaaTAAtaTAtaaaaaT -> TaatAtATAATaaat
  aTAtATATaaaTaaaat -> TAtaTAtaaaaaTaaaaaaaaT
  taaaaaaaaaTAtaTAtaaaaaT -> TaaaaatAtATATaaat
  taaaaaTAAtaTAtaaaaaT -> TaaatAtATAATaaat
  aTAtATATaaaTaaaaat -> TAtaTAtaaaaaTaaaaaaaaaaT
  taaaaaaaaaaaTAtaTAtaaaaaT -> TaaaaaatAtATATaaat
  aTAtATATaaaTaaaaaat -> TAtaTAtaaaaaTaaaaaaaaaaaaT
  taaaaaaaTAtaTATat -> TaaaatAtATAtaaaT
  ttaaaaaaaaaTAtaTAt -> aaaaatAtATAta
  taaaaaaaTAAtaTAtA -> TaaaatAtATAAt
  taaaaaaaTAtaTATaat -> TaaaatAtATAtaaaaaT
  taaaaaaaTATatAtATAta -> TaaaatAtATATatAt
  taaaaaaaTAAtaTAtaT -> TaaaatAtATAATat
  taaaaaaaTAtaTATaaat -> TaaaatAtATAtaaaaaaaT
  TaaaatAtATAAtaT -> taaaaaaaTAAtaTA
  taaaaaaaTAAtaTAtaaaT -> TaaaatAtATAATaat
  taaaaaaaTAtaTATaaaat -> TaaaatAtATAtaaaaaaaaaT
  taaaaaaaTAAtaTAtaaaaaT -> TaaaatAtATAATaaat
  taaaaaaaTAtaTATaaaaat -> TaaaatAtATAtaaaaaaaaaaaT
  taaaaaaaTAtaTATaaaaaat -> TaaaatAtATAtaaaaaaaaaaaaaT
  aTAtATATaaaaTat -> TAtaTAtaaaaaaaTaaT
  ATAAtaTAtaaaaaaaT -> TAtATAATaaaat
  aTAtATATaaaaTaat -> TAtaTAtaaaaaaaTaaaaT
  taTAAtaTAtaaaaaaaT -> TatAtATAATaaaat
  aTAtATATaaaaTaaat -> TAtaTAtaaaaaaaTaaaaaaT
  taaaTAAtaTAtaaaaaaaT -> TaatAtATAATaaaat
  aTAtATATaaaaTaaaat -> TAtaTAtaaaaaaaTaaaaaaaaT
  taaaaaaaaaTAtaTAtaaaaaaaT -> TaaaaatAtATATaaaat
  taaaaaTAAtaTAtaaaaaaaT -> TaaatAtATAATaaaat
  aTAtATATaaaaTaaaaat -> TAtaTAtaaaaaaaTaaaaaaaaaaT
  taaaaaaaaaaaTAtaTAtaaaaaaaT -> TaaaaaatAtATATaaaat
  taaaaaaaTAAtaTAtaaaaaaaT -> TaaaatAtATAATaaaat
  aTAtATATaaaaTaaaaaat -> TAtaTAtaaaaaaaTaaaaaaaaaaaaT
  taTATatAtATAt -> TatAtATATatAtA
  taTATatAtATATat -> TatAtATATatAtaT
  taTATatAAtATAta -> TatAtATATatAAt
  taTATatAtATATaat -> TatAtATATatAtaaaT
  ATATatAtATATatAt -> TAtATATatAtaTAt
  taTATatAtATATaaat -> TatAtATATatAtaaaaaT
  taTATatAtATATaaaat -> TatAtATATatAtaaaaaaaT
  TAtaTAATatAtATAta -> TATatAtATAATatAt
  TatAtATATatAAtATAt -> TatAAtATATatAAtA
  taTATatAtATATaaaaat -> TatAtATATatAtaaaaaaaaaT
  TatAtATAtaaaTAtATAAta -> TatAtATATatAAtaTAt
  TatAtATATatAAtATATat -> TatAAtATATatAAtaT
  taTATatAtATATaaaaaat -> TatAtATATatAtaaaaaaaaaaaT
  TatAtATATatAAtATATaat -> TatAAtATATatAAtaaaT
  TatAtATAtaaaTAtATAATatAt -> TatAtATATaTAtatAtATAta
  TatAtATATatAAtATATaaat -> TatAAtATATatAAtaaaaaT
  TatAtATATatAAtATATaaaat -> TatAAtATATatAAtaaaaaaaT
  taTAtaTATaaaTat -> TatAtATAtaaaaaaaTaaT
  taTAtaTATaaaTaat -> TatAtATAtaaaaaaaTaaaaT
  taTAtaTATaaaTaaat -> TatAtATAtaaaaaaaTaaaaaaT
  TAtaTAAtaTATaaat -> TATatAtATAAtaaaaaaaT
  taTAtaTATaaaTaaaat -> TatAtATAtaaaaaaaTaaaaaaaaT
  taTAtaTATaaaTaaaaat -> TatAtATAtaaaaaaaTaaaaaaaaaaT
  taTAtaTATaaaTaaaaaat -> TatAtATAtaaaaaaaTaaaaaaaaaaaaT
  taTAtaTATaaaaTat -> TatAtATAtaaaaaaaaaTaaT
  taTAtaTATaaaaTaat -> TatAtATAtaaaaaaaaaTaaaaT
  taTAtaTATaaaaTaaat -> TatAtATAtaaaaaaaaaTaaaaaaT
  TAtaTAAtaTATaaaat -> TATatAtATAAtaaaaaaaaaT
  taTAtaTATaaaaTaaaat -> TatAtATAtaaaaaaaaaTaaaaaaaaT
  taTAtaTATaaaaTaaaaat -> TatAtATAtaaaaaaaaaTaaaaaaaaaaT
  atAtATAtATT -> ttaTAtaTATA
  taTAtaTATAt -> TatAtATAtAT
  TAtATAtATT -> ATAtaTATA
  taTAtaTATATat -> TatAtATAtATaaT
  taTAtaTATATaat -> TatAtATAtATaaaaT
  taTAtaTATATaTat -> TatAtATAtATaaTaaT
  taTAtaTATATaaat -> TatAtATAtATaaaaaaT
  TATatAtATAAtATT -> TAtaTAAtaTATA
  taTAtaTATATaaTat -> TatAtATAtATaaaaTaaT
  taTAtaTATATaTaat -> TatAtATAtATaaTaaaaT
  AtATAtataTAtaTATA -> tAtAAATAtATT
  taTAtaTATATaaaat -> TatAtATAtATaaaaaaaaT
  taTAtaTATATaTaTat -> TatAtATAtATaaTaaTaaT
  taTAtaTATATaTaaat -> TatAtATAtATaaTaaaaaaT
  taTAtaTATATaaTaat -> TatAtATAtATaaaaTaaaaT
  taTAtaTATATaaTaTat -> TatAtATAtATaaaaTaaTaaT
  taTAtaTATATaTaaTat -> TatAtATAtATaaTaaaaTaaT
  taTAtaTATATaTaTaat -> TatAtATAtATaaTaaTaaaaT
  taTAtaTATaTaaTat -> TatAtATAtaaaTaaaaTaaT
  taTAtaTATATaTaaaat -> TatAtATAtATaaTaaaaaaaaT
  taTAtaTATATaaTaaat -> TatAtATAtATaaaaTaaaaaaT
  taTAtaTATATaTaTaTat -> TatAtATAtATaaTaaTaaTaaT
  taTAtaTATATaaTaaTat -> TatAtATAtATaaaaTaaaaTaaT
  taTAtaTATATaaTaTaat -> TatAtATAtATaaaaTaaTaaaaT
  taTAtaTATATaTaTaaat -> TatAtATAtATaaTaaTaaaaaaT
  taTAtaTATATaTaaTaat -> TatAtATAtATaaTaaaaTaaaaT
  taTAtaTATaTaaTaat -> TatAtATAtaaaTaaaaTaaaaT
  taTAtaTATATaaTaaaat -> TatAtATAtATaaaaTaaaaaaaaT
  taTAtaTATATaTaTaaTat -> TatAtATAtATaaTaaTaaaaTaaT
  taTAtaTATATaTaTaTaat -> TatAtATAtATaaTaaTaaTaaaaT
  taTAtaTATATaaTaaTaat -> TatAtATAtATaaaaTaaaaTaaaaT
  taTAtaTATATaTaTaaaat -> TatAtATAtATaaTaaTaaaaaaaaT
  taTAtaTATATaaTaTaaat -> TatAtATAtATaaaaTaaTaaaaaaT
  taTAtaTATATaTaaTaaat -> TatAtATAtATaaTaaaaTaaaaaaT
  taTAtaTATaTaaTaaat -> TatAtATAtaaaTaaaaTaaaaaaT
  taTAtaTATATaTaTaaTaat -> TatAtATAtATaaTaaTaaaaTaaaaT
  taTAtaTATATaTaTaTaaat -> TatAtATAtATaaTaaTaaTaaaaaaT
  taTAtaTATATaaTaaTaaat -> TatAtATAtATaaaaTaaaaTaaaaaaT
  taTAtaTATATaTaaTaaaat -> TatAtATAtATaaTaaaaTaaaaaaaaT
  taTAtaTATATaaTaTaaaat -> TatAtATAtATaaaaTaaTaaaaaaaaT
  taTAtaTATaTaaTaaaat -> TatAtATAtaaaTaaaaTaaaaaaaaT
  taTAtaTATATaTaTaTaaaat -> TatAtATAtATaaTaaTaaTaaaaaaaaT
  taTAtaTATATaTaTaaTaaat -> TatAtATAtATaaTaaTaaaaTaaaaaaT
  taTAtaTATATaaTaaTaaaat -> TatAtATAtATaaaaTaaaaTaaaaaaaaT
  ttaaaTAtaTATaTaat -> aatAtATAtaaaTaaaaT
  TAtaTAAtaTATaTaat -> TATatAtATAAtaaaTaaaaT
  taTAtaTATaTaaTaaaaat -> TatAtATAtaaaTaaaaTaaaaaaaaaaT
  taTAtaTATaTaaaTat -> TatAtATAtaaaTaaaaaaTaaT
  ttaaaTAtaTATaTaaat -> aatAtATAtaaaTaaaaaaT
  taTAtaTATaTaaaTaat -> TatAtATAtaaaTaaaaaaTaaaaT
  taTAtaTATaTaaaTaaat -> TatAtATAtaaaTaaaaaaTaaaaaaT
  TAtaTAAtaTATaTaaat -> TATatAtATAAtaaaTaaaaaaT
  taTAtaTATaTaaaTaaaat -> TatAtATAtaaaTaaaaaaTaaaaaaaaT
  taTAtaTATaTaaaaTat -> TatAtATAtaaaTaaaaaaaaTaaT
  ttaaaTAtaTATaTaaaat -> aatAtATAtaaaTaaaaaaaaT
  taTAtaTATaTaaaaTaat -> TatAtATAtaaaTaaaaaaaaTaaaaT
  taTAtaTATaTaaaaTaaat -> TatAtATAtaaaTaaaaaaaaTaaaaaaT
  TAtaTAAtaTATaTaaaat -> TATatAtATAAtaaaTaaaaaaaaT
  taTAtaTATaaTaTat -> TatAtATAtaaaaaTaaTaaT
  ttaaaTAtaTATaaTat -> aatAtATAtaaaaaTaaT
  taTAtaTATaaTaTaat -> TatAtATAtaaaaaTaaTaaaaT
  taTAtaTATaaTaTaaat -> TatAtATAtaaaaaTaaTaaaaaaT
  TAtaTAAtaTATaaTat -> TATatAtATAAtaaaaaTaaT
  taTAtaTATaaTaTaaaat -> TatAtATAtaaaaaTaaTaaaaaaaaT
  taTAtaTATaaTaTaaaaat -> TatAtATAtaaaaaTaaTaaaaaaaaaaT
  taTAtaTATaaTaaTat -> TatAtATAtaaaaaTaaaaTaaT
  ttaaaTAtaTATaaTaat -> aatAtATAtaaaaaTaaaaT
  taTAtaTATaaTaaTaat -> TatAtATAtaaaaaTaaaaTaaaaT
  taTAtaTATaaTaaTaaat -> TatAtATAtaaaaaTaaaaTaaaaaaT
  TAtaTAAtaTATaaTaat -> TATatAtATAAtaaaaaTaaaaT
  taTAtaTATaaTaaTaaaat -> TatAtATAtaaaaaTaaaaTaaaaaaaaT
  taTAtaTATaaTaaaTat -> TatAtATAtaaaaaTaaaaaaTaaT
  ttaaaTAtaTATaaTaaat -> aatAtATAtaaaaaTaaaaaaT
  taTAtaTATaaTaaaTaat -> TatAtATAtaaaaaTaaaaaaTaaaaT
  taTAtaTATaaTaaaTaaat -> TatAtATAtaaaaaTaaaaaaTaaaaaaT
  TAtaTAAtaTATaaTaaat -> TATatAtATAAtaaaaaTaaaaaaT
  taTAtaTATaaTaaaaTat -> TatAtATAtaaaaaTaaaaaaaaTaaT
  ttaaaTAtaTATaaTaaaat -> aatAtATAtaaaaaTaaaaaaaaT
  taTAtaTATaaTaaaaTaat -> TatAtATAtaaaaaTaaaaaaaaTaaaaT
  TAtaTAAtaTATaaTaaaat -> TATatAtATAAtaaaaaTaaaaaaaaT
  taTAtaTATaTaTaTat -> TatAtATAtaaaTaaTaaTaaT
  ttaaaTAtaTATaTaTat -> aatAtATAtaaaTaaTaaT
  taTAtaTATaTaTaTaat -> TatAtATAtaaaTaaTaaTaaaaT
  taTAtaTATaTaTaTaaat -> TatAtATAtaaaTaaTaaTaaaaaaT
  TAtaTAAtaTATaTaTat -> TATatAtATAAtaaaTaaTaaT
  taTAtaTATaTaTaTaaaat -> TatAtATAtaaaTaaTaaTaaaaaaaaT
  taTAtaTATaTaTaTaaaaat -> TatAtATAtaaaTaaTaaTaaaaaaaaaaT
  taaaTAtaTATaTat -> TaatAtATAtaaaTaaT
  ttaaaaaTAtaTATaTat -> aaatAtATAtaaaTaaT
  ttaaaTAtaTATaTaTaat -> aatAtATAtaaaTaaTaaaaT
  ttaaaTAtaTATaTaTaaat -> aatAtATAtaaaTaaTaaaaaaT
  ttaaaTAtaTATaTaTaaaat -> aatAtATAtaaaTaaTaaaaaaaaT
  ttaaaTAtaTATaTaTaaaaat -> aatAtATAtaaaTaaTaaaaaaaaaaT
  ttaaaTAtaTATaTaTaaaaaat -> aatAtATAtaaaTaaTaaaaaaaaaaaaT
  taTAtaTATaTaTaaTat -> TatAtATAtaaaTaaTaaaaTaaT
  taTAtaTATaTaTaaTaat -> TatAtATAtaaaTaaTaaaaTaaaaT
  taTAtaTATaTaTaaTaaat -> TatAtATAtaaaTaaTaaaaTaaaaaaT
  TAtaTAAtaTATaTaTaat -> TATatAtATAAtaaaTaaTaaaaT
  taTAtaTATaTaTaaTaaaat -> TatAtATAtaaaTaaTaaaaTaaaaaaaaT
  taTAtaTATaTaTaaaTat -> TatAtATAtaaaTaaTaaaaaaTaaT
  taTAtaTATaTaTaaaTaat -> TatAtATAtaaaTaaTaaaaaaTaaaaT
  taTAtaTATaTaTaaaTaaat -> TatAtATAtaaaTaaTaaaaaaTaaaaaaT
  TAtaTAAtaTATaTaTaaat -> TATatAtATAAtaaaTaaTaaaaaaT
  taTAtaTATaTaTaaaaTat -> TatAtATAtaaaTaaTaaaaaaaaTaaT
  taTAtaTATaTaTaaaaTaat -> TatAtATAtaaaTaaTaaaaaaaaTaaaaT
  TAtaTAAtaTATaTaTaaaat -> TATatAtATAAtaaaTaaTaaaaaaaaT
  tAtATAtataTAtaTA -> ttAtAAATAtaT
  tAAT -> TAt
  ttAAAAT -> AAt
  aTAtAtAAAAT -> aTAtATAAt
  ATAtatAAAAT -> ATAtaTAAt
  taTAtatAAAAT -> taTAtaTAAt
  TAtaTATAtAtaT -> aTATAtAtaTA
  taaaTAtatAAAAT -> taaaTAtaTAAt
  taaaaaTAtatAAAAT -> taaaaaTAtaTAAt
  taaaaaaaTAtatAAAAT -> taaaaaaaTAtaTAAt
  atAtATAtat -> ttaTAtatAA
  taTAtatAAt -> TatAtAtAAtaa
  TATatAtATAAtat -> TAtaTAAtatAA
  AtATAtataTAtatAA -> tAtAAATAtat
  aTAtatATAtaT -> atAAATAtaTa
  tatAAATAtaTat -> taTAtatATAta
  taTAtatATAtATTa -> tatAAATAtaTaT
  ttATAtatATAtaT -> ttAtAAATAtaTa
  tatAAATAtaTaTat -> taTAtatATAtaaaT
  TAtATAtaatATAtaT -> ATAtatAAATAtaTa
  tatAAATAtaTaTaat -> taTAtatATAtaaaaaT
  TatAtATAtaatATAtaT -> taTAtatAAATAtaTa
  AAtATAtaatATAtaT -> AtATAtatAAATAtaTa
  tatAAATAtaTaTaTat -> taTAtatATAtaaaTaaT
  tatAAATAtaTaTaaat -> taTAtatATAtaaaaaaaT
  TaatAtATAtaatATAtaT -> taaaTAtatAAATAtaTa
  tatAAATAtaTaTaaTat -> taTAtatATAtaaaaaTaaT
  tatAAATAtaTaTaTaat -> taTAtatATAtaaaTaaaaT
  TAtaTAAtatATAtaT -> TAtatAAAAATAtaTa
  TAtATATatAtatATAtaT -> TAtATAtaatAAATAtaTa
  tatAAATAtaTaTaaaat -> taTAtatATAtaaaaaaaaaT
  TaaatAtATAtaatATAtaT -> taaaaaTAtatAAATAtaTa
  tatAAATAtaTaTaTaTat -> taTAtatATAtaaaTaaTaaT
  tatAAATAtaTaTaTaaat -> taTAtatATAtaaaTaaaaaaT
  tatAAATAtaTaTaaTaat -> taTAtatATAtaaaaaTaaaaT
  TatAtATATatAtatATAtaT -> TatAtATAtaatAAATAtaTa
  TaaaatAtATAtaatATAtaT -> taaaaaaaTAtatAAATAtaTa
  tatAAATAtaTaTaaTaTat -> taTAtatATAtaaaaaTaaTaaT
  tatAAATAtaTaTaTaaTat -> taTAtatATAtaaaTaaaaTaaT
  tatAAATAtaTaTaTaTaat -> taTAtatATAtaaaTaaTaaaaT
  taTAtatATAtatAAATAtaTa -> tatAAATAtaatATAtaT
  tatAAATAtaTaTaTaaaat -> taTAtatATAtaaaTaaaaaaaaT
  tatAAATAtaTaTaaTaaat -> taTAtatATAtaaaaaTaaaaaaT
  TaatAtATATatAtatATAtaT -> TaatAtATAtaatAAATAtaTa
  tatAAATAtaTaTaTaTaTat -> taTAtatATAtaaaTaaTaaTaaT
  tatAAATAtaTaTaaTaaTat -> taTAtatATAtaaaaaTaaaaTaaT
  tatAAATAtaTaTaaTaTaat -> taTAtatATAtaaaaaTaaTaaaaT
  tatAAATAtaTaTaTaTaaat -> taTAtatATAtaaaTaaTaaaaaaT
  tatAAATAtaTaTaTaaTaat -> taTAtatATAtaaaTaaaaTaaaaT
  tatAAATAtaTaTaaTaaaat -> taTAtatATAtaaaaaTaaaaaaaaT
  TaaatAtATATatAtatATAtaT -> TaaatAtATAtaatAAATAtaTa
  tatAAATAtaTaTaTaTaaTat -> taTAtatATAtaaaTaaTaaaaTaaT
  tatAAATAtaTaTaTaTaTaat -> taTAtatATAtaaaTaaTaaTaaaaT
  tatAAATAtaTaTaaTaaTaat -> taTAtatATAtaaaaaTaaaaTaaaaT
  tatAAATAtaTaTaTaTaaaat -> taTAtatATAtaaaTaaTaaaaaaaaT
  tatAAATAtaTaTaaTaTaaat -> taTAtatATAtaaaaaTaaTaaaaaaT
  tatAAATAtaTaTaTaaTaaat -> taTAtatATAtaaaTaaaaTaaaaaaT
  TaaaatAtATATatAtatATAtaT -> TaaaatAtATAtaatAAATAtaTa
  tatAAATAtaTaTaTaTaaTaat -> taTAtatATAtaaaTaaTaaaaTaaaaT
  tatAAATAtaTaTaTaTaTaaat -> taTAtatATAtaaaTaaTaaTaaaaaaT
  tatAAATAtaTaTaaTaaTaaat -> taTAtatATAtaaaaaTaaaaTaaaaaaT
  tatAAATAtaTaTaTaaTaaaat -> taTAtatATAtaaaTaaaaTaaaaaaaaT
  tatAAATAtaTaTaaTaTaaaat -> taTAtatATAtaaaaaTaaTaaaaaaaaT
  tatAAATAtaTaTaTaTaTaaaat -> taTAtatATAtaaaTaaTaaTaaaaaaaaT
  tatAAATAtaTaTaTaTaaTaaat -> taTAtatATAtaaaTaaTaaaaTaaaaaaT
  TTATaTaTaTaTat -> AATaaTaaTaaTaaTaaT
  TTaTaTaTaTaTat -> aaTaaTaaTaaTaaTaaT
  TTaTaTaTaTaTaat -> aaTaaTaaTaaTaaTaaaaT
  TTaTaTaTaTaTaaat -> aaTaaTaaTaaTaaTaaaaaaT
  tATAtaTATaTaTaTaTat -> AtATAtaaaTaaTaaTaaTaaT
  TTaTaTaTaTaTaaaat -> aaTaaTaaTaaTaaTaaaaaaaaT
  TTaTaTaTaTaTaaaaat -> aaTaaTaaTaaTaaTaaaaaaaaaaT
  TTaTaTaTaTaTaaaaaat -> aaTaaTaaTaaTaaTaaaaaaaaaaaaT
  TTATaTaTaTaTaat -> AATaaTaaTaaTaaTaaaaT
  TTaTaTaTaTaaTat -> aaTaaTaaTaaTaaaaTaaT
  TTaTaTaTaTaaTaat -> aaTaaTaaTaaTaaaaTaaaaT
  TTaTaTaTaTaaTaaat -> aaTaaTaaTaaTaaaaTaaaaaaT
  tATAtaTATaTaTaTaTaat -> AtATAtaaaTaaTaaTaaTaaaaT
  TTaTaTaTaTaaTaaaat -> aaTaaTaaTaaTaaaaTaaaaaaaaT
  TTaTaTaTaTaaTaaaaat -> aaTaaTaaTaaTaaaaTaaaaaaaaaaT
  TTaTaTaTaTaaTaaaaaat -> aaTaaTaaTaaTaaaaTaaaaaaaaaaaaT
  TTATaTaTaTaTaaat -> AATaaTaaTaaTaaTaaaaaaT
  TTaTaTaTaTaaaTat -> aaTaaTaaTaaTaaaaaaTaaT
  TTaTaTaTaTaaaTaat -> aaTaaTaaTaaTaaaaaaTaaaaT
  TTaTaTaTaTaaaTaaat -> aaTaaTaaTaaTaaaaaaTaaaaaaT
  tATAtaTATaTaTaTaTaaat -> AtATAtaaaTaaTaaTaaTaaaaaaT
  TTaTaTaTaTaaaTaaaat -> aaTaaTaaTaaTaaaaaaTaaaaaaaaT
  TTaTaTaTaTaaaTaaaaat -> aaTaaTaaTaaTaaaaaaTaaaaaaaaaaT
  TTATaTaTaTaTaaaat -> AATaaTaaTaaTaaTaaaaaaaaT
  TTaTaTaTaTaaaaTat -> aaTaaTaaTaaTaaaaaaaaTaaT
  TTaTaTaTaTaaaaTaat -> aaTaaTaaTaaTaaaaaaaaTaaaaT
  TTaTaTaTaTaaaaTaaat -> aaTaaTaaTaaTaaaaaaaaTaaaaaaT
  tATAtaTATaTaTaTaTaaaat -> AtATAtaaaTaaTaaTaaTaaaaaaaaT
  TTaTaTaTaTaaaaTaaaat -> aaTaaTaaTaaTaaaaaaaaTaaaaaaaaT
  TTATaTaTaTaaTat -> AATaaTaaTaaTaaaaTaaT
  TTaTaTaTaaTaTat -> aaTaaTaaTaaaaTaaTaaT
  TTaTaTaTaaTaTaat -> aaTaaTaaTaaaaTaaTaaaaT
  TTaTaTaTaaTaTaaat -> aaTaaTaaTaaaaTaaTaaaaaaT
  tATAtaTATaTaTaTaaTat -> AtATAtaaaTaaTaaTaaaaTaaT
  TTaTaTaTaaTaTaaaat -> aaTaaTaaTaaaaTaaTaaaaaaaaT
  TTaTaTaTaaTaTaaaaat -> aaTaaTaaTaaaaTaaTaaaaaaaaaaT
  TTaTaTaTaaTaTaaaaaat -> aaTaaTaaTaaaaTaaTaaaaaaaaaaaaT
  TTATaTaTaTaaTaat -> AATaaTaaTaaTaaaaTaaaaT
  TTaTaTaTaaTaaTat -> aaTaaTaaTaaaaTaaaaTaaT
  TTaTaTaTaaTaaTaat -> aaTaaTaaTaaaaTaaaaTaaaaT
  TTaTaTaTaaTaaTaaat -> aaTaaTaaTaaaaTaaaaTaaaaaaT
  tATAtaTATaTaTaTaaTaat -> AtATAtaaaTaaTaaTaaaaTaaaaT
  TTaTaTaTaaTaaTaaaat -> aaTaaTaaTaaaaTaaaaTaaaaaaaaT
  TTaTaTaTaaTaaTaaaaat -> aaTaaTaaTaaaaTaaaaTaaaaaaaaaaT
  TTATaTaTaTaaTaaat -> AATaaTaaTaaTaaaaTaaaaaaT
  TTaTaTaTaaTaaaTat -> aaTaaTaaTaaaaTaaaaaaTaaT
  TTaTaTaTaaTaaaTaat -> aaTaaTaaTaaaaTaaaaaaTaaaaT
  TTaTaTaTaaTaaaTaaat -> aaTaaTaaTaaaaTaaaaaaTaaaaaaT
  tATAtaTATaTaTaTaaTaaat -> AtATAtaaaTaaTaaTaaaaTaaaaaaT
  TTaTaTaTaaTaaaTaaaat -> aaTaaTaaTaaaaTaaaaaaTaaaaaaaaT
  TTATaTaTaTaaTaaaat -> AATaaTaaTaaTaaaaTaaaaaaaaT
  TTaTaTaTaaTaaaaTat -> aaTaaTaaTaaaaTaaaaaaaaTaaT
  TTaTaTaTaaTaaaaTaat -> aaTaaTaaTaaaaTaaaaaaaaTaaaaT
  TTaTaTaTaaTaaaaTaaat -> aaTaaTaaTaaaaTaaaaaaaaTaaaaaaT
  tATAtaTATaTaTaTaaTaaaat -> AtATAtaaaTaaTaaTaaaaTaaaaaaaaT
  TTATaTaaTaTat -> AATaaTaaaaTaaTaaT
  TTaTaaTaTaTat -> aaTaaaaTaaTaaTaaT
  TTaTaaTaTaTaat -> aaTaaaaTaaTaaTaaaaT
  TTaTaaTaTaTaaat -> aaTaaaaTaaTaaTaaaaaaT
  tATAtaTATaTaaTaTat -> AtATAtaaaTaaaaTaaTaaT
  TTaTaaTaTaTaaaat -> aaTaaaaTaaTaaTaaaaaaaaT
  TTaTaaTaTaTaaaaat -> aaTaaaaTaaTaaTaaaaaaaaaaT
  TTaTaaTaTaTaaaaaat -> aaTaaaaTaaTaaTaaaaaaaaaaaaT
  TTATaTaaTaTaat -> AATaaTaaaaTaaTaaaaT
  TTaTaaTaTaaTat -> aaTaaaaTaaTaaaaTaaT
  TTaTaaTaTaaTaat -> aaTaaaaTaaTaaaaTaaaaT
  TTaTaaTaTaaTaaat -> aaTaaaaTaaTaaaaTaaaaaaT
  tATAtaTATaTaaTaTaat -> AtATAtaaaTaaaaTaaTaaaaT
  TTaTaaTaTaaTaaaat -> aaTaaaaTaaTaaaaTaaaaaaaaT
  TTaTaaTaTaaTaaaaat -> aaTaaaaTaaTaaaaTaaaaaaaaaaT
  TTaTaaTaTaaTaaaaaat -> aaTaaaaTaaTaaaaTaaaaaaaaaaaaT
  TTATaTaaTaTaaat -> AATaaTaaaaTaaTaaaaaaT
  TTaTaaTaTaaaTat -> aaTaaaaTaaTaaaaaaTaaT
  TTaTaaTaTaaaTaat -> aaTaaaaTaaTaaaaaaTaaaaT
  TTaTaaTaTaaaTaaat -> aaTaaaaTaaTaaaaaaTaaaaaaT
  tATAtaTATaTaaTaTaaat -> AtATAtaaaTaaaaTaaTaaaaaaT
  TTaTaaTaTaaaTaaaat -> aaTaaaaTaaTaaaaaaTaaaaaaaaT
  TTaTaaTaTaaaTaaaaat -> aaTaaaaTaaTaaaaaaTaaaaaaaaaaT
