w=XYXYYY i=2 j=4 phi={"a": "abbcababbcababbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCBCBaCCCBCBCaCCCBCBC", "b": "cbcbcccA", "c": "bcbcbcccAcbcbcccAbcbcccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -19, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=XYYXXY i=3 j=3 phi={"a": "abbcababbbabbcacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBCCBaCBBCCBCaCBBCCBC", "b": "cbccbbcA", "c": "bcbccbbcAcbccbbcAbccbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -17, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=22
w=XYYXYY i=2 j=4 phi={"a": "abbcababbbabbcababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBCCBaCCBCCBCaCCBCCBC", "b": "cbccbccA", "c": "bcbccbccAcbccbccAbccbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -19, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=XYYYXY i=2 j=4 phi={"a": "abbcababbbabbbabbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCCCBaCBCCCBCaCBCCCBC", "b": "cbcccbcA", "c": "bcbcccbcAcbcccbcAbcccbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -19, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=XYYYYY i=1 j=5 phi={"a": "abbcababbbabbbabbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCCCBaCCCCCBCaCCCCCBC", "b": "cbcccccA", "c": "bcbcccccAcbcccccAbcccccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -21, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=YXXXXY i=4 j=2 phi={"a": "abbbabbcacacacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBBBCaCBBBBCCaCBBBBCC", "b": "ccbbbbcA", "c": "bccbbbbcAccbbbbcAcbbbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -15, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=20
w=YXXXYY i=3 j=3 phi={"a": "abbbabbcacacababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBBBCaCCBBBCCaCCBBBCC", "b": "ccbbbccA", "c": "bccbbbccAccbbbccAcbbbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -17, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=22
w=YXXYXY i=3 j=3 phi={"a": "abbbabbcacababbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCBBCaCBCBBCCaCBCBBCC", "b": "ccbbcbcA", "c": "bccbbcbcAccbbcbcAcbbcbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -17, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=22
w=YXXYYY i=2 j=4 phi={"a": "abbbabbcacababbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCBBCaCCCBBCCaCCCBBCC", "b": "ccbbcccA", "c": "bccbbcccAccbbcccAcbbcccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -19, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=YXYXXY i=3 j=3 phi={"a": "abbbabbcababbcacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBCBCaCBBCBCCaCBBCBCC", "b": "ccbcbbcA", "c": "bccbcbbcAccbcbbcAcbcbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -17, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=22
w=YXYXYY i=2 j=4 phi={"a": "abbbabbcababbcababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBCBCaCCBCBCCaCCBCBCC", "b": "ccbcbccA", "c": "bccbcbccAccbcbccAcbcbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -19, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=YXYYXY i=2 j=4 phi={"a": "abbbabbcababbbabbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCCBCaCBCCBCCaCBCCBCC", "b": "ccbccbcA", "c": "bccbccbcAccbccbcAcbccbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -19, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=YXYYYY i=1 j=5 phi={"a": "abbbabbcababbbabbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCCBCaCCCCBCCaCCCCBCC", "b": "ccbccccA", "c": "bccbccccAccbccccAcbccccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -21, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=YYXXXY i=3 j=3 phi={"a": "abbbabbbabbcacacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBBCCaCBBBCCCaCBBBCCC", "b": "cccbbbcA", "c": "bcccbbbcAcccbbbcAccbbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -17, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=22
w=YYXXYY i=2 j=4 phi={"a": "abbbabbbabbcacababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBBCCaCCBBCCCaCCBBCCC", "b": "cccbbccA", "c": "bcccbbccAcccbbccAccbbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -19, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=YYXYXY i=2 j=4 phi={"a": "abbbabbbabbcababbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCBCCaCBCBCCCaCBCBCCC", "b": "cccbcbcA", "c": "bcccbcbcAcccbcbcAccbcbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -19, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=YYXYYY i=1 j=5 phi={"a": "abbbabbbabbcababbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCBCCaCCCBCCCaCCCBCCC", "b": "cccbcccA", "c": "bcccbcccAcccbcccAccbcccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -21, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=YYYXXY i=2 j=4 phi={"a": "abbbabbbabbbabbcacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBCCCaCBBCCCCaCBBCCCC", "b": "ccccbbcA", "c": "bccccbbcAccccbbcAcccbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -19, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=YYYXYY i=1 j=5 phi={"a": "abbbabbbabbbabbcababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBCCCaCCBCCCCaCCBCCCC", "b": "ccccbccA", "c": "bccccbccAccccbccAcccbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -21, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=YYYYXY i=1 j=5 phi={"a": "abbbabbbabbbabbbabbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCCCCaCBCCCCCaCBCCCCC", "b": "cccccbcA", "c": "bcccccbcAcccccbcAccccbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -21, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=YYYYYY i=0 j=6 phi={"a": "abbbabbbabbbabbbabbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCCCCaCCCCCCCaCCCCCCC", "b": "cccccccA", "c": "bcccccccAcccccccAccccccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -7, -23, 1], "M^k>0 at k": 3, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=28
w=XXXXXXY i=6 j=1 phi={"a": "abbcacacacacacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBBBBBaCBBBBBBCaCBBBBBBC", "b": "cbbbbbbcA", "c": "bcbbbbbbcAcbbbbbbcAbbbbbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -14, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=20
w=XXXXXYY i=5 j=2 phi={"a": "abbcacacacacababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBBBBBaCCBBBBBCaCCBBBBBC", "b": "cbbbbbccA", "c": "bcbbbbbccAcbbbbbccAbbbbbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -16, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=22
w=XXXXYXY i=5 j=2 phi={"a": "abbcacacacababbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCBBBBaCBCBBBBCaCBCBBBBC", "b": "cbbbbcbcA", "c": "bcbbbbcbcAcbbbbcbcAbbbbcbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -16, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=22
w=XXXXYYY i=4 j=3 phi={"a": "abbcacacacababbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCBBBBaCCCBBBBCaCCCBBBBC", "b": "cbbbbcccA", "c": "bcbbbbcccAcbbbbcccAbbbbcccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -18, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=XXXYXXY i=5 j=2 phi={"a": "abbcacacababbcacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBCBBBaCBBCBBBCaCBBCBBBC", "b": "cbbbcbbcA", "c": "bcbbbcbbcAcbbbcbbcAbbbcbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -16, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=22
w=XXXYXYY i=4 j=3 phi={"a": "abbcacacababbcababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBCBBBaCCBCBBBCaCCBCBBBC", "b": "cbbbcbccA", "c": "bcbbbcbccAcbbbcbccAbbbcbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -18, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=XXXYYXY i=4 j=3 phi={"a": "abbcacacababbbabbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCCBBBaCBCCBBBCaCBCCBBBC", "b": "cbbbccbcA", "c": "bcbbbccbcAcbbbccbcAbbbccbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -18, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=XXXYYYY i=3 j=4 phi={"a": "abbcacacababbbabbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCCBBBaCCCCBBBCaCCCCBBBC", "b": "cbbbccccA", "c": "bcbbbccccAcbbbccccAbbbccccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=XXYXXXY i=5 j=2 phi={"a": "abbcacababbcacacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBBCBBaCBBBCBBCaCBBBCBBC", "b": "cbbcbbbcA", "c": "bcbbcbbbcAcbbcbbbcAbbcbbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -16, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=22
w=XXYXXYY i=4 j=3 phi={"a": "abbcacababbcacababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBBCBBaCCBBCBBCaCCBBCBBC", "b": "cbbcbbccA", "c": "bcbbcbbccAcbbcbbccAbbcbbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -18, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=XXYXYXY i=4 j=3 phi={"a": "abbcacababbcababbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCBCBBaCBCBCBBCaCBCBCBBC", "b": "cbbcbcbcA", "c": "bcbbcbcbcAcbbcbcbcAbbcbcbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -18, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=XXYXYYY i=3 j=4 phi={"a": "abbcacababbcababbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCBCBBaCCCBCBBCaCCCBCBBC", "b": "cbbcbcccA", "c": "bcbbcbcccAcbbcbcccAbbcbcccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=XXYYXXY i=4 j=3 phi={"a": "abbcacababbbabbcacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBCCBBaCBBCCBBCaCBBCCBBC", "b": "cbbccbbcA", "c": "bcbbccbbcAcbbccbbcAbbccbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -18, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=XXYYXYY i=3 j=4 phi={"a": "abbcacababbbabbcababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBCCBBaCCBCCBBCaCCBCCBBC", "b": "cbbccbccA", "c": "bcbbccbccAcbbccbccAbbccbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=XXYYYXY i=3 j=4 phi={"a": "abbcacababbbabbbabbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCCCBBaCBCCCBBCaCBCCCBBC", "b": "cbbcccbcA", "c": "bcbbcccbcAcbbcccbcAbbcccbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=XXYYYYY i=2 j=5 phi={"a": "abbcacababbbabbbabbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCCCBBaCCCCCBBCaCCCCCBBC", "b": "cbbcccccA", "c": "bcbbcccccAcbbcccccAbbcccccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -22, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=28
w=XYXXXXY i=5 j=2 phi={"a": "abbcababbcacacacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBBBCBaCBBBBCBCaCBBBBCBC", "b": "cbcbbbbcA", "c": "bcbcbbbbcAcbcbbbbcAbcbbbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -16, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=22
w=XYXXXYY i=4 j=3 phi={"a": "abbcababbcacacababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBBBCBaCCBBBCBCaCCBBBCBC", "b": "cbcbbbccA", "c": "bcbcbbbccAcbcbbbccAbcbbbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -18, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=XYXXYXY i=4 j=3 phi={"a": "abbcababbcacababbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCBBCBaCBCBBCBCaCBCBBCBC", "b": "cbcbbcbcA", "c": "bcbcbbcbcAcbcbbcbcAbcbbcbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -18, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=XYXXYYY i=3 j=4 phi={"a": "abbcababbcacababbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCBBCBaCCCBBCBCaCCCBBCBC", "b": "cbcbbcccA", "c": "bcbcbbcccAcbcbbcccAbcbbcccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=XYXYXXY i=4 j=3 phi={"a": "abbcababbcababbcacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBCBCBaCBBCBCBCaCBBCBCBC", "b": "cbcbcbbcA", "c": "bcbcbcbbcAcbcbcbbcAbcbcbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -18, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=XYXYXYY i=3 j=4 phi={"a": "abbcababbcababbcababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBCBCBaCCBCBCBCaCCBCBCBC", "b": "cbcbcbccA", "c": "bcbcbcbccAcbcbcbccAbcbcbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=XYXYYXY i=3 j=4 phi={"a": "abbcababbcababbbabbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCCBCBaCBCCBCBCaCBCCBCBC", "b": "cbcbccbcA", "c": "bcbcbccbcAcbcbccbcAbcbccbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=XYXYYYY i=2 j=5 phi={"a": "abbcababbcababbbabbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCCBCBaCCCCBCBCaCCCCBCBC", "b": "cbcbccccA", "c": "bcbcbccccAcbcbccccAbcbccccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -22, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=28
w=XYYXXXY i=4 j=3 phi={"a": "abbcababbbabbcacacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBBCCBaCBBBCCBCaCBBBCCBC", "b": "cbccbbbcA", "c": "bcbccbbbcAcbccbbbcAbccbbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -18, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=XYYXXYY i=3 j=4 phi={"a": "abbcababbbabbcacababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBBCCBaCCBBCCBCaCCBBCCBC", "b": "cbccbbccA", "c": "bcbccbbccAcbccbbccAbccbbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
