CANDIDATES AAttAATTAtAtaTT n=18 degrees=[3, 4, 5, 6, 8, 9, 10, 12, 15, 18, 25, 27]
DONE AAttAATTAtAtaTT | Z/3 r=2 k=3 b1=1 chars=1 monic=0 cert=False
MONIC AAttAATTAtAtaTT | Z/5 r=2 x chi mod 2 k=10 b1=3 c=[0, -6, -19, 25, 0, 0, 0, 0, 0, 0, 0, 8, 0, 6, 12, 10, 14, 7, -7, 0] delta=[1, -1, 0, 0, 0, 0, 0, 0, 1, 3, -2, -2, 0, 2, 2, -2, -2, 4, 3, 1, -7, 1, 8, 10, -7, -12, 7, 10, -2, -2, -7, 15, 20, -9, -27, 9, 35, -10, 0, -27, 24, 24, -11, -30, 10, 51, 0, -27, -39, 36, 44, -29, -50, 18, 51, 22, -75, -15, 36, 72, -39, -98, 10, 73, 21, -97, -31, 60, 86, -41, -111, -4, 83, 25, -81, -115, 97, 89, -26, -104, -6, 88, 24, -49, -144, 88, 62, 6, -98, -29, 103, 41, -46, -59, 19, 51, 9, -72, -27, 66, 36, -23, -15, -16, 56, 3, -34, -13, 16, 22, -4, -17, -3, 28, 10, -6, -11, 2, 15, 0, -7, 2, -1, 7, 2, -4, 0, 6, 0, -4, 3, -5, 5, 2, -1, -1, 1, 0, 0, 1, -2, 1]
MONIC AAttAATTAtAtaTT | Z/5 r=2 x chi mod 2 k=10 b1=3 c=[0, -1, -16, 17, 0, 0, 0, 0, 0, 0, 0, 6, 0, 8, 9, 11, 14, 7, 0, 0] delta=[1, -1, 0, 0, 1, 3, -3, 1, 0, 2, 3, 0, 3, 2, 0, 0, 8, 2, 11, -1, 1, 2, 5, 16, 3, 9, -5, 15, -6, 6, 19, 1, 11, -11, 7, -5, 4, -2, 29, -8, -40, 9, -18, 41, -25, -39, 20, -41, 21, -28, -24, 19, -23, -42, 13, -9, -6, 1, -103, 88, -14, -22, 13, -62, 66, -37, -17, 50, -8, 7, -26, -3, 31, 26, -26, 14, 0, 17, 5, -14, 27, 0, 1, 2, -1, 21, -3, -11, 8, 9, 3, 1, -4, 4, 5, -8, 6, 2, 1, 0, -4, 3, 1, 0, 0, -1, 1]
MONIC AAttAATTAtAtaTT | Z/5 r=2 x chi mod 2 k=10 b1=3 c=[0, -15, -23, 38, 0, 0, 0, 0, 0, 0, 0, 6, 0, 8, 9, 11, 14, 14, -7, 0] delta=[1, -1, 0, 0, 0, 0, 1, -1, 0, 0, 0, 1, 3, -4, 2, 0, -2, 0, 5, -5, 2, 2, -3, 3, 3, -6, 9, 0, -11, 7, 6, -11, 9, 8, -10, 2, 3, -8, 15, 4, -28, 33, -7, -16, 19, 12, -20, 15, 0, -22, 18, 11, -45, 65, -20, -27, 29, 7, -30, 47, -19, -43, 57, -18, -40, 66, -19, -52, 77, -27, -44, 70, -38, -45, 111, -83, -10, 51, -31, -46, 124, -108, -16, 70, -43, -36, 120, -120, 15, 59, -55, -21, 104, -156, 70, 52, -78, 5, 69, -91, 11, 77, -90, 16, 47, -104, 83, 30, -105, 69, 7, -38, 5, 46, -95, 70, -5, -28, 23, 23, -71, 62, -7, -21, 19, 8, -51, 66, -29, 5, 5, 1, -16, 23, -7, -13, 17, -5, -7, 19, -13, 1, 12, -4, 8, 5, -8, -1, 9, -11, 9, -3, 5, -5, 7, -6, 7, -4, 0, 3, 5, -8, 6, -6, 7, -3, 3, -2, 2, -2, -1, 1, 1, -1, 2, -2, 2, -1]
MONIC AAttAATTAtAtaTT | Z/5 r=2 x chi mod 2 k=10 b1=3 c=[0, -5, -17, 22, 0, 0, 0, 0, 0, 0, 0, 2, 0, 12, 3, 13, 14, 14, 7, 0] delta=[1, -1, 1, -1, 4, -2, 3, -1, 3, 3, 2, 6, -5, 12, -1, 10, -1, 11, 5, -1, 13, -1, 17, 0, 7, -4, 6, 24, -19, 17, -1, 6, -12, 14, 28, -46, 21, -21, 37, -55, 25, -32, 3, -15, -1, -21, -26, 12, -22, -10, -4, -1, -45, 3, 15, -25, -17, -4, 14, -68, 53, -11, 5, -49, 26, 22, -32, 37, -22, 25, -25, 44, -15, 1, 6, 4, 12, 4, 13, -10, 5, 4, 15, -7, 3, 5, 5, 4, 2, 8, -12, 13, -4, 6, -3, 4, 1, -4, 7, -3, 3, -4, 4, -1, 1, -1, 1]
DONE AAttAATTAtAtaTT | Z/5 r=2 x chi mod 2 k=10 b1=3 chars=49 monic=29 cert=False
DONE AAttAATTAtAtaTT | F_2^2 theta x chi mod 3 k=12 b1=1 chars=1 monic=0 cert=False
DONE AAttAATTAtAtaTT | Z/5 r=1 x chi mod 3 k=15 b1=1 chars=1 monic=0 cert=False
MONIC AAttAATTAtAtaTT | Z/5 r=2 x chi mod 3 k=15 b1=2 c=[0, -6, 0, 6, 0, 2, -3, -3, 0, 4, 0, -3, 3, 0, 0, 0, 3, 0, 0, 2, 1, 0, 0, -3, 11, 0, -2, 1, -8, 0] delta=[1, -3, 3, -4, 15, -18, 18, -42, 71, -43, 89, -162, 168, -141, 350, -278, 332, -506, 782, -335, 857, -908, 1070, -732, 1711, -732, 1319, -1414, 2004, -367, 1386, -969, 1390, -718, 1000, 366, -226, -490, 318, 807, -1744, 714, -997, 534, -1564, 1254, -2279, 729, -1005, 799, -1771, 869, -1162, 530, -625, 383, -781, 475, -325, 99, -174, 151, -163, 122, -31, -18, -22, 48, -14, -2, 2, 2, -2, 1, -1, -1]
MONIC AAttAATTAtAtaTT | Z/5 r=2 x chi mod 3 k=15 b1=2 c=[0, -3, 0, 3, 0, 1, -1, -2, 0, 2, 0, -2, 2, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, -1, 6, 0, -1, 1, -4, 0] delta=[1, -3, 9, -4, 9, 44, 2, 113, 185, 144, 561, 558, 736, 1475, 869, 1968, 1185, 1116, 1682, -924, 1047, -1567, -1270, -988, -2206, -1024, -1549, -692, -839, -389, -23, -366, 140, -16, -22, 40, -8, 12, -5, -1]
MONIC AAttAATTAtAtaTT | Z/5 r=2 x chi mod 3 k=15 b1=2 c=[0, 3, 0, -3, 0, -1, 3, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 3, -4, 0, 1, 1, 4, 0] delta=[-1, -1, -8, -2, -30, -19, -22, -123, -34, -142, -502, -38, -990, -1044, -392, -2609, -500, -1618, -2097, 663, -1599, 1185, 940, 1067, 2021, 1406, 1468, 1140, 851, 452, 326, 154, 61, 19, 7, 9, -3, 4, 0, 1]
MONIC AAttAATTAtAtaTT | Z/5 r=2 x chi mod 3 k=15 b1=2 c=[0, 6, 0, -6, 0, -2, 5, 1, 0, -4, 0, 1, -1, 0, 0, 0, -1, 0, 0, -2, 1, 0, 0, 5, -9, 0, 2, 1, 8, 0] delta=[-1, -1, 1, 1, -9, 3, 0, -3, -19, 23, -17, -8, -39, 80, -110, -14, 1, 48, -304, 109, -158, -109, -221, 6, -588, -277, 19, -110, -827, -758, 171, -417, -182, -654, -292, -1233, 1227, -56, -492, -1071, 1390, -177, 586, 159, 227, -134, 1025, 858, -200, 342, 304, 772, -180, 736, -236, 401, -212, 647, -323, 258, -139, 237, -200, 194, -89, 47, -51, 66, -41, 19, -11, 9, -7, 6, -3, 1]
MONIC AAttAATTAtAtaTT | Z/5 r=2 x chi mod 3 k=15 b1=2 c=[0, -3, 0, 3, 0, 1, 0, -3, 0, 2, 0, -3, 3, 0, 0, 0, 3, 0, 0, 1, 2, 0, 0, 0, 7, 0, -1, 2, -4, 0] delta=[1, -1, 7, -4, 28, -4, 78, 38, 130, 255, 143, 664, 369, 851, 1176, 640, 1859, 852, 896, 1919, -1128, 1500, -1141, -1381, 139, -2972, -343, -1573, -1257, -528, -698, -278, -319, 212, -304, 144, 48, -77, 83, -37, 18, -4, -1]
MONIC AAttAATTAtAtaTT | Z/5 r=2 x chi mod 3 k=15 b1=2 c=[0, 3, 0, -3, 0, -1, 4, -1, 0, -2, 0, -1, 1, 0, 0, 0, 1, 0, 0, -1, 2, 0, 0, 4, -3, 0, 1, 2, 4, 0] delta=[-1, 1, -11, 5, -37, -17, -54, -115, -33, -330, -23, -452, -474, -247, -1226, -350, -1593, -956, -1025, -1941, 290, -1562, 411, 884, 151, 2245, 945, 1826, 1187, 923, 1023, -38, 677, -227, 106, 66, -86, 57, -14, 11, 3, 1]
DONE AAttAATTAtAtaTT | Z/5 r=2 x chi mod 3 k=15 b1=2 chars=8 monic=6 cert=False
DONE AAttAATTAtAtaTT | Z/9 r=5 x chi mod 2 k=18 b1=1 chars=1 monic=0 cert=False
DONE AAttAATTAtAtaTT | Z/25 r=11 k=25 b1=1 chars=1 monic=0 cert=False
MONIC AAttAATTAtAtaTT | Z/25 r=22 k=25 b1=2 c=[0, -10, 0, 0, 10, 3, 0, 0, 0, 0, 0, 0, -11, 9, 0, 0, -3, -7, 11, 0, 0, -1, -1, 0, 0, 1, 8, 10, 0, 12, 4, 7, -15, -14, 7, 0, 2, -4, 0, 12, 0, -4, 0, 0, -1, 0, 8, 0, -8, 0] delta=[1, 0, 0, -1, 1, 2, -1, -1, 0, 6, -9, -9, 4, 9, 3, -29, 5, 7, -13, -24, 29, 46, -76, -28, 62, 57, -77, -60, 130, 81, -153, -88, 235, 95, -21, -249, 171, 167, -175, 182, -256, 222, -254, 402, 374, -1127, 186, -56, 768, -676, -670, 1301, -133, -584, -367, -281, -104, -46, 318, 1305, -2506, 188, 234, -1412, 2467, -3438, 4470, -1112, -2809, 1471, -2171, 5966, -3079, 983, 6329, -6772, 2115, -942, 7059, 1315, -4842, 7125, -1550, 86, 490, 647, 867, -5007, 1881, -2759, 3609, -4414, -4783, -3551, 559, -2375, -4148, 6150, -6826, -1890, -498, 5117, -1216, 529, -2450, 7219, -5656, 1123, 6321, 1785, -760, -4478, -835, 5622, 2049, -2881, -3485, 7085, -11205, 6259, 1422, 3430, -2132, -8050, 6692, -3001, 1622, 1854, 884, -2549, -2349, 1547, 4127, -320, -4755, 1360, 486, -572, -265, 2535, 2254, -3340, -2065, 70, 2121, -824, 621, 1956, -920, -877, -1026, 1306, 1389, -334, 455, -287, -18, -116, -462, 959, -327, -132, 236, -139, 261, -435, -86, 125, -90, 151, -101, -59, -18, -174, -44, 53, 102, 53, -28, -30, -27, -7, 1, -1, 8, 3, 0, 2, 5, 2, -2, -1]
MONIC AAttAATTAtAtaTT | Z/25 r=22 k=25 b1=2 c=[0, -6, 0, 0, -2, 9, 0, 0, 0, 0, 0, 0, -1, -5, 0, 0, 7, -5, 1, 0, 0, 5, -3, 0, 0, 3, 8, 6, 0, 12, 12, 5, -5, -2, 5, 0, 6, -4, 0, 12, 0, 4, 0, 0, 5, 0, 8, 0, 0, 0] delta=[1, -1, 0, 1, -1, 0, 2, 0, -3, -5, 11, 8, -43, 13, 19, -4, 4, -155, 57, 396, -255, -159, 40, -23, 1052, -243, -1002, 527, 364, 736, -221, -1109, 1621, 513, -1514, -967, 1040, 2470, -460, -3650, 986, 3167, -625, -5023, 1154, 2690, 5866, -2562, -8555, 3434, 3171, 932, -2009, -4338, 7040, -5995, -947, 3485, -747, 3471, -6680, -2895, 6289, 1940, -3836, -6857, 6592, 9171, -5574, -618, 1236, -1757, -1744, 5654, -8517, 8443, 3957, -5658, -1625, 7027, -4777, -5117, -2123, 4047, -7042, 3509, -2305, -5104, 4898, -1153, -1736, 3699, 925, -563, -1768, 1702, 322, -1482, 2864, -3259, 1415, 398, -194, 3281, -1139, -115, 36, 508, 2499, -1212, -308, 435, 15, 1058, -593, -240, 442, -58, 17, 2, -10, 26, -4, 0, 1, -1, 1]
MONIC AAttAATTAtAtaTT | Z/25 r=22 k=25 b1=2 c=[0, -14, 0, 0, 2, 15, 0, 0, 0, 0, 0, 0, -7, -3, 0, 0, 9, -11, 7, 0, 0, 7, -5, 0, 0, 5, 16, 14, 0, 24, 20, 11, -15, -10, 11, 0, 10, -8, 0, 24, 0, 4, 0, 0, 7, 0, 16, 0, -4, 0] delta=[1, -1, 0, 0, 0, 1, -1, 0, 0, 0, 1, -1, 0, 2, -1, -1, -1, 1, 1, -4, 4, 2, -2, -3, 2, 7, -12, 1, 4, 1, 3, -20, 6, 18, -10, -8, -36, 55, -16, -26, 28, 9, 8, -66, 47, 52, -85, -40, 84, 13, 18, -207, 254, 108, -255, 133, -225, 374, -358, 138, 135, -278, -100, 440, 232, -284, -298, 72, 897, -1105, 252, -139, 1135, -671, -358, 283, -608, 84, 602, 984, -681, -636, -328, 1881, -1516, -643, -331, 2922, -1190, -1977, 775, 319, 1405, -1777, 2059, 744, -2239, -1921, 2455, -833, -449, -1351, 5061, -236, -5243, 2056, 4796, -1787, -3417, 366, 2838, -2518, -3321, 4554, 3293, -3521, 532, 600, 586, -2539, 2318, 3938, -4675, -5455, 712, 4916, 613, -2172, 272, 2872, -1503, -1116, -2007, -149, 2506, -2748, 1841, 3028, -1892, 488, -1243, 1260, 801, -3492, 1573, -873, -4662, 1690, 2938, 4554, -1372, -6211, 424, 6127, -1125, 1115, -4645, 614, -1057, -3629, 5239, 4454, -2928, -1114, 1236, -2026, 908, 6211, 1528, -3808, -9873, 6847, 2451, 1729, -3662, -1602, -219, 1784, -5358, -2607, 3777, -4044, 1824, -2011, 1110, 2761, -4022, 2228, -3651, 3416, -221, 669, -4142, 2013, 144, 4876, 1239, -3447, 986, -1582, 2653, -700, -1280, 3468, 71, -2016, 939, -38, 1082, 1119, -1566, -1489, 957, -62, 290, -1389, 1082, -485, 327, 448, -241, -903, 75, 732, 829, 40, -603, 570, 668, -859, -168, 429, 210, -524, -366, 508, 139, -42, 116, 518, -300, -110, 6, 287, -290, -132, 138, 113, 19, -148, 141, -54, 72, -57, 38, 23, -39, 6, -17, 21, -21, 13, 8, -4, 0, 0, 0, 5, -6, 2, -1, 1, 0, -1, 1, -1, 1]
MONIC AAttAATTAtAtaTT | Z/25 r=22 k=25 b1=2 c=[0, -10, 0, 0, -10, 21, 0, 0, 0, 0, 0, 0, 3, -17, 0, 0, 19, -9, -3, 0, 0, 13, -7, 0, 0, 7, 16, 10, 0, 24, 28, 9, -5, 2, 9, 0, 14, -8, 0, 24, 0, 12, 0, 0, 13, 0, 16, 0, 4, 0] delta=[1, -1, 0, 0, 0, 0, 0, 1, -1, 0, 4, -4, -35, 32, 19, -8, -4, -102, 91, 198, -170, -48, -80, 165, 761, -813, -18, -250, 515, 1476, -1910, 511, -778, 1072, 1519, -2695, 1476, -1366, 1998, 226, -2319, 1220, -896, 2047, 97, -1960, 345, -578, 2286, -321, -2584, 1006, -136, 4042, -3519, -2064, 1294, 1530, 2945, -6458, 748, 901, 5361, -2256, -4691, 402, -472, 7433, -5478, 1644, -1953, -1328, 3264, -2830, 905, 941, 2505, -175, -1620, -5142, 1583, 4452, 2847, -4341, -2803, -986, 4920, -1387, 403, -2264, 3808, -1130, -4210, 2330, 1966, 2349, -5008, -2379, 2624, 5337, -3069, -2718, 1868, -3371, 4575, -1316, 1006, 343, -2336, 593, -1036, 227, -1478, 584, 4465, 1004, -2052, -893, -2632, 2438, -2386, 2590, -3090, 6853, -4443, 65, -5155, 8113, 96, -3868, 5180, -3387, -2680, -340, 1589, -378, 5294, -804, -1241, 1029, -1940, -4035, 1747, 1548, -115, 1290, -3370, 4574, -4584, 3598, -3940, 4613, -4533, 4813, -3614, -1399, 5657, -3930, 993, -2043, 1038, -2841, 1672, 1012, -1644, -430, -961, 381, 2323, -1584, 3271, -1974, -1541, 181, -2557, 4013, -2479, 1720, -1634, -935, 2920, -2691, 1774, -1651, 2211, -381, -1437, 402, -70, 728, -841, 867, -25, 312, 600, -930, -6, 509, 1301, 799, -2123, 434, -128, 1623, 398, -1377, 454, -522, 1506, -129, -826, 323, 23, 604, -296, -248, 263, -36, 36, 0, -19, 20, 0, 0, 0, -1, 1]
DONE AAttAATTAtAtaTT | Z/25 r=22 k=25 b1=2 chars=8 monic=4 cert=False
DONE AAttAATTAtAtaTT | Z/9 r=5 x chi mod 3 k=27 b1=1 chars=1 monic=0 cert=False
DONE AAttAATTAtAtaTT | Z/27 r=5 k=27 b1=1 chars=1 monic=0 cert=False
SENTINEL_DONE
