NEW	res	bh-g1-bss	research/exceptional-key-defect-freedom-needs-seeded-zones.md	09-18 17:29
DIFF	res	bh-g1-bss	research/minimal-free-sft-overgroups-via-storage-column-free-subshifts.md	09-18 16:46
DIFF	res	bh-g1-bss	research/decidable-groups-times-z-have-decidable-free-subshifts.md	09-18 16:46
DIFF	res	bh-g1-bss	research/keyed-slots-bypass-the-phase-field-on-boundary-geometry.md	09-18 16:28
DIFF	res	bh-g1-effective	research/decidable-groups-embed-in-fp-groups-satisfying-m2.md	09-18 11:39
DIFF	res	bh-g1-effective	research/decidable-groups-have-universal-hyperaperiodic-points.md	09-18 11:40
DIFF	res	bh-g1-simulation	research/identifier-markers-give-decidable-free-subshifts.md	09-18 16:48
DIFF	res	bh-g1-universal-point	research/free-products-with-z-inherit-m2-from-decidable-free-subshifts.md	09-18 15:44
DIFF	res	bh-g1-universal-point	research/identifier-markers-give-decidable-free-subshifts.md	09-18 16:58
DIFF	res	bh-g1-universal-point	research/relative-seeds-on-free-groups-have-fg-stabilizers.md	09-18 16:51
DIFF	res	bh-g1-universal-point	research/decidable-groups-carry-free-subshifts-with-decidable-language.md	09-18 15:44
DIFF	res	bh-g2-abh	research/fold-transfer-theorem-for-fibres-with-a-determining-half-plane.md	09-18 17:14
DIFF	res	bh-g2-buildings	research/k-local-distance-functions-on-hyperbolic-groups-are-global.md	09-18 16:51
DIFF	res	bh-g2-buildings	research/euclidean-building-boundary-shifts-are-quantum-rigid.md	09-18 11:17
DIFF	res	bh-g2-buildings	research/wall-chamber-distance-sfts-are-quantum-rigid.md	09-18 17:12
DIFF	res	bh-g2-buildings	research/hyperbolic-groups-have-sft-horofunction-compactifications.md	09-18 16:51
DIFF	res	bh-g2-f2f2	research/f2-times-f2-has-a-quantum-rigid-free-minimal-sft.md	09-18 11:31
DIFF	res	bh-g2-fixedpoint-a	research/artifacts/gq-bh-g2-fixedpoint-a-diagonal-time-layout.md	09-18 17:25
DIFF	res	bh-g2-fixedpoint-a	research/sw-minimal-crossing-wire-shift-is-rigid.md	09-18 17:25
DIFF	res	bh-g2-fixedpoint-a	research/crossing-wire-fixed-point-tile-sets-are-quantum-rigid-proof.md	09-18 16:32
DIFF	res	bh-g2-fixedpoint-a	research/minimal-crossing-wire-fixed-point-shift-is-quantum-rigid.md	09-18 17:04
DIFF	res	bh-g2-fixedpoint-a	research/minimal-crossing-wire-fixed-point-shift-is-quantum-rigid-proof.md	09-18 16:46
DIFF	res	bh-g2-fixedpoint-b	research/relational-spine-couplings-are-splittable-or-not-minimal.md	09-18 16:49
NEW	res	bh-g2-fixedpoint-b	research/sheet-downhill-makes-the-tree-part-of-glued-seeds-rigidity-free.md	09-18 17:27
DIFF	res	bh-g2-fixedpoint-b	research/seeded-transport-codings-over-end-flows-are-quantum-rigid.md	09-18 16:49
DIFF	res	bh-g2-fixedpoint-b	research/downhill-centrality-needs-no-data-rigidity.md	09-18 16:54
DIFF	res	bh-g2-fixedpoint-b	research/path-folds-of-rigid-expansive-z2-sfts-are-quantum-rigid.md	09-18 11:49
DIFF	res	bh-g3-steinfarley	research/v-times-quantum-rigid-sft-full-groups-are-fp.md	09-18 11:31
DIFF	res	bh-g3-tfc	research/v-times-quantum-rigid-sft-full-groups-are-fp.md	09-18 14:51
NEW	res	bh-g3-topfree	research/relative-seeds-lift-along-finitely-generated-normal-subgroups.md	09-18 17:31
DIFF	res	bh-g3-topfree	research/v-times-rigid-topologically-free-sft-full-groups-are-fp.md	09-18 14:37
NEW	res	bh-gln-tracka	research/gl-n-q-track-a-sft-has-no-known-finiteness-engine.md	09-18 17:27
DIFF	res	bh-gln-tracka	research/odometer-root-hosts-are-non-affine-and-non-contracting.md	09-18 16:53
DIFF	res	bh-groupoid	research/vertex-free-type-rotating-a2-groups-satisfy-boone-higman.md	09-18 09:43
DIFF	res	bh-groupoid	research/euclidean-building-lattices-lie-in-permutational-bh-class.md	09-18 10:57
DIFF	res	bh-higman-classic	research/ck-envelope-simple-core-has-finite-bi-index.md	09-18 08:58
DIFF	res	bh-integrate	research/artifacts/gq-bh-bh-kourovka-problems.md	09-18 09:51
DIFF	res	bh-integrate	research/titz-witzel-lattices-satisfy-permutational-boone-higman.md	09-18 11:40
DIFF	res	bh-integrate4	research/titz-witzel-lattices-satisfy-permutational-boone-higman.md	09-18 11:16
NEW	res	bh-invent-03	research/edge-pinned-gluing-reduces-rigidity-to-phantom-determinacy.md	09-18 17:27
DIFF	res	bh-invent-03	research/relative-seeds-glue-graphs-of-groups-proof.md	09-18 16:31
DIFF	res	bh-invent-04	research/a2-busemann-transplants-preserve-quantum-rigidity.md	09-18 16:13
DIFF	res	bh-invent-04	research/tree-product-busemann-transplants-preserve-quantum-rigidity.md	09-18 15:57
DIFF	res	bh-invent-04	research/a2-busemann-transplant-rigidity-proof.md	09-18 16:13
DIFF	res	bh-invent-06	research/self-simulating-hosts-over-one-ended-parse-shifts.md	09-18 11:34
DIFF	res	bh-invent-07	research/splitting-categories-are-connected-iff-root-graphs-are.md	09-18 17:08
DIFF	res	bh-invent-07	research/thumann-finiteness-without-finite-type.md	09-18 16:41
DIFF	res	bh-invent-10	research/quantum-rigidity-is-decided-on-the-derived-subshift.md	09-18 16:44
NEW	res	bh-invent-10	research/mikhailova-relative-seeds-reduce-to-two-sided-seeds.md	09-18 17:29
DIFF	res	bh-invent-10	research/baumslag-gersten-groups-lie-in-class-c.md	09-18 16:53
NEW	res	bh-invent-12	research/bounded-root-primes-close-under-extensions-and-geometry.md	09-18 17:29
DIFF	res	bh-invent-13	research/roller-compactifications-of-cube-complexes-are-sfts.md	09-18 16:47
DIFF	res	bh-invent-13	research/horofunction-lemma-holds-for-free-and-surface-groups.md	09-18 16:39
