  HIT quotient d=3 (1, 1, (-1, -1, -1)) * (2, 1, (1, -1, 1))^-1
  HIT quotient d=3 (2, 0, (1, 1, 1)) * (-1, 0, (-1, 1, -1))^-1
  HIT quotient d=3 (2, 0, (1, 1, 1)) * (0, 0, (1, 1, 1))^-1
  HIT quotient d=3 (2, 0, (1, 1, 1)) * (0, 1, (-1, 1, 1))^-1
  HIT quotient d=3 (2, 0, (1, 1, 1)) * (1, 0, (-1, 1, -1))^-1
  HIT quotient d=3 (2, 0, (1, 1, 1)) * (1, 1, (1, 1, -1))^-1
  HIT quotient d=3 (2, 0, (1, 1, 1)) * (2, 1, (-1, 1, 1))^-1
  HIT quotient d=3 (2, 0, (1, 1, -1)) * (-1, 0, (-1, 1, 1))^-1
  HIT quotient d=3 (2, 0, (1, 1, -1)) * (0, 0, (1, 1, -1))^-1
  HIT quotient d=3 (2, 0, (1, 1, -1)) * (0, 1, (-1, 1, -1))^-1
  HIT quotient d=3 (2, 0, (1, 1, -1)) * (1, 0, (-1, 1, 1))^-1
  HIT quotient d=3 (2, 0, (1, 1, -1)) * (1, 1, (1, 1, 1))^-1
  HIT quotient d=3 (2, 0, (1, 1, -1)) * (2, 1, (-1, 1, -1))^-1
  HIT quotient d=3 (2, 0, (1, -1, 1)) * (-1, 0, (-1, -1, -1))^-1
  HIT quotient d=3 (2, 0, (1, -1, 1)) * (0, 0, (1, -1, 1))^-1
  HIT quotient d=3 (2, 0, (1, -1, 1)) * (0, 1, (-1, -1, 1))^-1
  HIT quotient d=3 (2, 0, (1, -1, 1)) * (1, 0, (-1, -1, -1))^-1
  HIT quotient d=3 (2, 0, (1, -1, 1)) * (1, 1, (1, -1, -1))^-1
  HIT quotient d=3 (2, 0, (1, -1, 1)) * (2, 1, (-1, -1, 1))^-1
  HIT quotient d=3 (2, 0, (1, -1, -1)) * (-1, 0, (-1, -1, 1))^-1
  HIT quotient d=3 (2, 0, (1, -1, -1)) * (0, 0, (1, -1, -1))^-1
  HIT quotient d=3 (2, 0, (1, -1, -1)) * (0, 1, (-1, -1, -1))^-1
  HIT quotient d=3 (2, 0, (1, -1, -1)) * (1, 0, (-1, -1, 1))^-1
  HIT quotient d=3 (2, 0, (1, -1, -1)) * (1, 1, (1, -1, 1))^-1
  HIT quotient d=3 (2, 0, (1, -1, -1)) * (2, 1, (-1, -1, -1))^-1
  HIT quotient d=3 (2, 0, (-1, 1, 1)) * (-1, 0, (1, 1, -1))^-1
  HIT quotient d=3 (2, 0, (-1, 1, 1)) * (0, 0, (-1, 1, 1))^-1
  HIT quotient d=3 (2, 0, (-1, 1, 1)) * (0, 1, (1, 1, 1))^-1
  HIT quotient d=3 (2, 0, (-1, 1, 1)) * (1, 0, (1, 1, -1))^-1
  HIT quotient d=3 (2, 0, (-1, 1, 1)) * (1, 1, (-1, 1, -1))^-1
  HIT quotient d=3 (2, 0, (-1, 1, 1)) * (2, 1, (1, 1, 1))^-1
  HIT quotient d=3 (2, 0, (-1, 1, -1)) * (-1, 0, (1, 1, 1))^-1
  HIT quotient d=3 (2, 0, (-1, 1, -1)) * (0, 0, (-1, 1, -1))^-1
  HIT quotient d=3 (2, 0, (-1, 1, -1)) * (0, 1, (1, 1, -1))^-1
  HIT quotient d=3 (2, 0, (-1, 1, -1)) * (1, 0, (1, 1, 1))^-1
  HIT quotient d=3 (2, 0, (-1, 1, -1)) * (1, 1, (-1, 1, 1))^-1
  HIT quotient d=3 (2, 0, (-1, 1, -1)) * (2, 1, (1, 1, -1))^-1
  HIT quotient d=3 (2, 0, (-1, -1, 1)) * (-1, 0, (1, -1, -1))^-1
  HIT quotient d=3 (2, 0, (-1, -1, 1)) * (0, 0, (-1, -1, 1))^-1
  HIT quotient d=3 (2, 0, (-1, -1, 1)) * (0, 1, (1, -1, 1))^-1
  HIT quotient d=3 (2, 0, (-1, -1, 1)) * (1, 0, (1, -1, -1))^-1
  HIT quotient d=3 (2, 0, (-1, -1, 1)) * (1, 1, (-1, -1, -1))^-1
  HIT quotient d=3 (2, 0, (-1, -1, 1)) * (2, 1, (1, -1, 1))^-1
  HIT quotient d=3 (2, 0, (-1, -1, -1)) * (-1, 0, (1, -1, 1))^-1
  HIT quotient d=3 (2, 0, (-1, -1, -1)) * (0, 0, (-1, -1, -1))^-1
  HIT quotient d=3 (2, 0, (-1, -1, -1)) * (0, 1, (1, -1, -1))^-1
  HIT quotient d=3 (2, 0, (-1, -1, -1)) * (1, 0, (1, -1, 1))^-1
  HIT quotient d=3 (2, 0, (-1, -1, -1)) * (1, 1, (-1, -1, 1))^-1
  HIT quotient d=3 (2, 0, (-1, -1, -1)) * (2, 1, (1, -1, -1))^-1
  HIT quotient d=3 (2, 1, (1, 1, 1)) * (-1, 1, (-1, 1, -1))^-1
  HIT quotient d=3 (2, 1, (1, 1, 1)) * (0, 0, (-1, 1, 1))^-1
  HIT quotient d=3 (2, 1, (1, 1, 1)) * (0, 1, (1, 1, 1))^-1
  HIT quotient d=3 (2, 1, (1, 1, 1)) * (1, 0, (1, 1, -1))^-1
  HIT quotient d=3 (2, 1, (1, 1, 1)) * (1, 1, (-1, 1, -1))^-1
  HIT quotient d=3 (2, 1, (1, 1, 1)) * (2, 0, (-1, 1, 1))^-1
  HIT quotient d=3 (2, 1, (1, 1, -1)) * (-1, 1, (-1, 1, 1))^-1
  HIT quotient d=3 (2, 1, (1, 1, -1)) * (0, 0, (-1, 1, -1))^-1
  HIT quotient d=3 (2, 1, (1, 1, -1)) * (0, 1, (1, 1, -1))^-1
  HIT quotient d=3 (2, 1, (1, 1, -1)) * (1, 0, (1, 1, 1))^-1
  HIT quotient d=3 (2, 1, (1, 1, -1)) * (1, 1, (-1, 1, 1))^-1
  HIT quotient d=3 (2, 1, (1, 1, -1)) * (2, 0, (-1, 1, -1))^-1
  HIT quotient d=3 (2, 1, (1, -1, 1)) * (-1, 1, (-1, -1, -1))^-1
  HIT quotient d=3 (2, 1, (1, -1, 1)) * (0, 0, (-1, -1, 1))^-1
  HIT quotient d=3 (2, 1, (1, -1, 1)) * (0, 1, (1, -1, 1))^-1
  HIT quotient d=3 (2, 1, (1, -1, 1)) * (1, 0, (1, -1, -1))^-1
  HIT quotient d=3 (2, 1, (1, -1, 1)) * (1, 1, (-1, -1, -1))^-1
  HIT quotient d=3 (2, 1, (1, -1, 1)) * (2, 0, (-1, -1, 1))^-1
  HIT quotient d=3 (2, 1, (1, -1, -1)) * (-1, 1, (-1, -1, 1))^-1
  HIT quotient d=3 (2, 1, (1, -1, -1)) * (0, 0, (-1, -1, -1))^-1
  HIT quotient d=3 (2, 1, (1, -1, -1)) * (0, 1, (1, -1, -1))^-1
  HIT quotient d=3 (2, 1, (1, -1, -1)) * (1, 0, (1, -1, 1))^-1
  HIT quotient d=3 (2, 1, (1, -1, -1)) * (1, 1, (-1, -1, 1))^-1
  HIT quotient d=3 (2, 1, (1, -1, -1)) * (2, 0, (-1, -1, -1))^-1
  HIT quotient d=3 (2, 1, (-1, 1, 1)) * (-1, 1, (1, 1, -1))^-1
  HIT quotient d=3 (2, 1, (-1, 1, 1)) * (0, 0, (1, 1, 1))^-1
  HIT quotient d=3 (2, 1, (-1, 1, 1)) * (0, 1, (-1, 1, 1))^-1
  HIT quotient d=3 (2, 1, (-1, 1, 1)) * (1, 0, (-1, 1, -1))^-1
  HIT quotient d=3 (2, 1, (-1, 1, 1)) * (1, 1, (1, 1, -1))^-1
  HIT quotient d=3 (2, 1, (-1, 1, 1)) * (2, 0, (1, 1, 1))^-1
  HIT quotient d=3 (2, 1, (-1, 1, -1)) * (-1, 1, (1, 1, 1))^-1
  HIT quotient d=3 (2, 1, (-1, 1, -1)) * (0, 0, (1, 1, -1))^-1
  HIT quotient d=3 (2, 1, (-1, 1, -1)) * (0, 1, (-1, 1, -1))^-1
  HIT quotient d=3 (2, 1, (-1, 1, -1)) * (1, 0, (-1, 1, 1))^-1
  HIT quotient d=3 (2, 1, (-1, 1, -1)) * (1, 1, (1, 1, 1))^-1
  HIT quotient d=3 (2, 1, (-1, 1, -1)) * (2, 0, (1, 1, -1))^-1
  HIT quotient d=3 (2, 1, (-1, -1, 1)) * (-1, 1, (1, -1, -1))^-1
  HIT quotient d=3 (2, 1, (-1, -1, 1)) * (0, 0, (1, -1, 1))^-1
  HIT quotient d=3 (2, 1, (-1, -1, 1)) * (0, 1, (-1, -1, 1))^-1
  HIT quotient d=3 (2, 1, (-1, -1, 1)) * (1, 0, (-1, -1, -1))^-1
  HIT quotient d=3 (2, 1, (-1, -1, 1)) * (1, 1, (1, -1, -1))^-1
  HIT quotient d=3 (2, 1, (-1, -1, 1)) * (2, 0, (1, -1, 1))^-1
  HIT quotient d=3 (2, 1, (-1, -1, -1)) * (-1, 1, (1, -1, 1))^-1
  HIT quotient d=3 (2, 1, (-1, -1, -1)) * (0, 0, (1, -1, -1))^-1
  HIT quotient d=3 (2, 1, (-1, -1, -1)) * (0, 1, (-1, -1, -1))^-1
  HIT quotient d=3 (2, 1, (-1, -1, -1)) * (1, 0, (-1, -1, 1))^-1
  HIT quotient d=3 (2, 1, (-1, -1, -1)) * (1, 1, (1, -1, 1))^-1
  HIT quotient d=3 (2, 1, (-1, -1, -1)) * (2, 0, (1, -1, -1))^-1
  HIT commutator d=3 (t,w)=(-1, 0) g=z
  HIT commutator d=3 (t,w)=(-1, 1) g=z
  HIT commutator d=3 (t,w)=(0, 0) g=z
  HIT commutator d=3 (t,w)=(0, 1) g=z
  HIT commutator d=3 (t,w)=(1, 0) g=z
  HIT commutator d=3 (t,w)=(1, 1) g=z
  HIT commutator d=3 (t,w)=(2, 0) g=z
  HIT commutator d=3 (t,w)=(2, 1) g=z
d=3: 4032 ordered quotient pairs, 384 hits; 48 commutators, 8 hits
  HIT quotient d=5 (-1, 0, (1, 1, 1)) * (-1, 1, (-1, 1, 1))^-1
  HIT quotient d=5 (-1, 0, (1, 1, 1)) * (0, 0, (-1, 1, -1))^-1
  HIT quotient d=5 (-1, 0, (1, 1, 1)) * (0, 1, (1, 1, -1))^-1
  HIT quotient d=5 (-1, 0, (1, 1, 1)) * (1, 0, (1, 1, 1))^-1
  HIT quotient d=5 (-1, 0, (1, 1, 1)) * (1, 1, (-1, 1, 1))^-1
  HIT quotient d=5 (-1, 0, (1, 1, 1)) * (2, 0, (-1, 1, -1))^-1
  HIT quotient d=5 (-1, 0, (1, 1, -1)) * (-1, 1, (-1, 1, -1))^-1
  HIT quotient d=5 (-1, 0, (1, 1, -1)) * (0, 0, (-1, 1, 1))^-1
  HIT quotient d=5 (-1, 0, (1, 1, -1)) * (0, 1, (1, 1, 1))^-1
  HIT quotient d=5 (-1, 0, (1, 1, -1)) * (1, 0, (1, 1, -1))^-1
  HIT quotient d=5 (-1, 0, (1, 1, -1)) * (1, 1, (-1, 1, -1))^-1
  HIT quotient d=5 (-1, 0, (1, 1, -1)) * (2, 0, (-1, 1, 1))^-1
  HIT quotient d=5 (-1, 0, (1, -1, 1)) * (-1, 1, (-1, -1, 1))^-1
  HIT quotient d=5 (-1, 0, (1, -1, 1)) * (0, 0, (-1, -1, -1))^-1
  HIT quotient d=5 (-1, 0, (1, -1, 1)) * (0, 1, (1, -1, -1))^-1
  HIT quotient d=5 (-1, 0, (1, -1, 1)) * (1, 0, (1, -1, 1))^-1
  HIT quotient d=5 (-1, 0, (1, -1, 1)) * (1, 1, (-1, -1, 1))^-1
  HIT quotient d=5 (-1, 0, (1, -1, 1)) * (2, 0, (-1, -1, -1))^-1
  HIT quotient d=5 (-1, 0, (1, -1, -1)) * (-1, 1, (-1, -1, -1))^-1
  HIT quotient d=5 (-1, 0, (1, -1, -1)) * (0, 0, (-1, -1, 1))^-1
  HIT quotient d=5 (-1, 0, (1, -1, -1)) * (0, 1, (1, -1, 1))^-1
  HIT quotient d=5 (-1, 0, (1, -1, -1)) * (1, 0, (1, -1, -1))^-1
  HIT quotient d=5 (-1, 0, (1, -1, -1)) * (1, 1, (-1, -1, -1))^-1
  HIT quotient d=5 (-1, 0, (1, -1, -1)) * (2, 0, (-1, -1, 1))^-1
  HIT quotient d=5 (-1, 0, (-1, 1, 1)) * (-1, 1, (1, 1, 1))^-1
  HIT quotient d=5 (-1, 0, (-1, 1, 1)) * (0, 0, (1, 1, -1))^-1
  HIT quotient d=5 (-1, 0, (-1, 1, 1)) * (0, 1, (-1, 1, -1))^-1
  HIT quotient d=5 (-1, 0, (-1, 1, 1)) * (1, 0, (-1, 1, 1))^-1
  HIT quotient d=5 (-1, 0, (-1, 1, 1)) * (1, 1, (1, 1, 1))^-1
  HIT quotient d=5 (-1, 0, (-1, 1, 1)) * (2, 0, (1, 1, -1))^-1
  HIT quotient d=5 (-1, 0, (-1, 1, -1)) * (-1, 1, (1, 1, -1))^-1
  HIT quotient d=5 (-1, 0, (-1, 1, -1)) * (0, 0, (1, 1, 1))^-1
  HIT quotient d=5 (-1, 0, (-1, 1, -1)) * (0, 1, (-1, 1, 1))^-1
  HIT quotient d=5 (-1, 0, (-1, 1, -1)) * (1, 0, (-1, 1, -1))^-1
  HIT quotient d=5 (-1, 0, (-1, 1, -1)) * (1, 1, (1, 1, -1))^-1
  HIT quotient d=5 (-1, 0, (-1, 1, -1)) * (2, 0, (1, 1, 1))^-1
  HIT quotient d=5 (-1, 0, (-1, -1, 1)) * (-1, 1, (1, -1, 1))^-1
  HIT quotient d=5 (-1, 0, (-1, -1, 1)) * (0, 0, (1, -1, -1))^-1
  HIT quotient d=5 (-1, 0, (-1, -1, 1)) * (0, 1, (-1, -1, -1))^-1
  HIT quotient d=5 (-1, 0, (-1, -1, 1)) * (1, 0, (-1, -1, 1))^-1
  HIT quotient d=5 (-1, 0, (-1, -1, 1)) * (1, 1, (1, -1, 1))^-1
  HIT quotient d=5 (-1, 0, (-1, -1, 1)) * (2, 0, (1, -1, -1))^-1
  HIT quotient d=5 (-1, 0, (-1, -1, -1)) * (-1, 1, (1, -1, -1))^-1
  HIT quotient d=5 (-1, 0, (-1, -1, -1)) * (0, 0, (1, -1, 1))^-1
  HIT quotient d=5 (-1, 0, (-1, -1, -1)) * (0, 1, (-1, -1, 1))^-1
  HIT quotient d=5 (-1, 0, (-1, -1, -1)) * (1, 0, (-1, -1, -1))^-1
  HIT quotient d=5 (-1, 0, (-1, -1, -1)) * (1, 1, (1, -1, -1))^-1
  HIT quotient d=5 (-1, 0, (-1, -1, -1)) * (2, 0, (1, -1, 1))^-1
  HIT quotient d=5 (-1, 1, (1, 1, 1)) * (-1, 0, (-1, 1, 1))^-1
  HIT quotient d=5 (-1, 1, (1, 1, 1)) * (0, 0, (1, 1, -1))^-1
  HIT quotient d=5 (-1, 1, (1, 1, 1)) * (0, 1, (-1, 1, -1))^-1
  HIT quotient d=5 (-1, 1, (1, 1, 1)) * (1, 0, (-1, 1, 1))^-1
  HIT quotient d=5 (-1, 1, (1, 1, 1)) * (1, 1, (1, 1, 1))^-1
  HIT quotient d=5 (-1, 1, (1, 1, 1)) * (2, 1, (-1, 1, -1))^-1
  HIT quotient d=5 (-1, 1, (1, 1, -1)) * (-1, 0, (-1, 1, -1))^-1
  HIT quotient d=5 (-1, 1, (1, 1, -1)) * (0, 0, (1, 1, 1))^-1
  HIT quotient d=5 (-1, 1, (1, 1, -1)) * (0, 1, (-1, 1, 1))^-1
  HIT quotient d=5 (-1, 1, (1, 1, -1)) * (1, 0, (-1, 1, -1))^-1
  HIT quotient d=5 (-1, 1, (1, 1, -1)) * (1, 1, (1, 1, -1))^-1
  HIT quotient d=5 (-1, 1, (1, 1, -1)) * (2, 1, (-1, 1, 1))^-1
  HIT quotient d=5 (-1, 1, (1, -1, 1)) * (-1, 0, (-1, -1, 1))^-1
  HIT quotient d=5 (-1, 1, (1, -1, 1)) * (0, 0, (1, -1, -1))^-1
  HIT quotient d=5 (-1, 1, (1, -1, 1)) * (0, 1, (-1, -1, -1))^-1
  HIT quotient d=5 (-1, 1, (1, -1, 1)) * (1, 0, (-1, -1, 1))^-1
  HIT quotient d=5 (-1, 1, (1, -1, 1)) * (1, 1, (1, -1, 1))^-1
  HIT quotient d=5 (-1, 1, (1, -1, 1)) * (2, 1, (-1, -1, -1))^-1
  HIT quotient d=5 (-1, 1, (1, -1, -1)) * (-1, 0, (-1, -1, -1))^-1
  HIT quotient d=5 (-1, 1, (1, -1, -1)) * (0, 0, (1, -1, 1))^-1
  HIT quotient d=5 (-1, 1, (1, -1, -1)) * (0, 1, (-1, -1, 1))^-1
  HIT quotient d=5 (-1, 1, (1, -1, -1)) * (1, 0, (-1, -1, -1))^-1
  HIT quotient d=5 (-1, 1, (1, -1, -1)) * (1, 1, (1, -1, -1))^-1
  HIT quotient d=5 (-1, 1, (1, -1, -1)) * (2, 1, (-1, -1, 1))^-1
  HIT quotient d=5 (-1, 1, (-1, 1, 1)) * (-1, 0, (1, 1, 1))^-1
  HIT quotient d=5 (-1, 1, (-1, 1, 1)) * (0, 0, (-1, 1, -1))^-1
  HIT quotient d=5 (-1, 1, (-1, 1, 1)) * (0, 1, (1, 1, -1))^-1
  HIT quotient d=5 (-1, 1, (-1, 1, 1)) * (1, 0, (1, 1, 1))^-1
  HIT quotient d=5 (-1, 1, (-1, 1, 1)) * (1, 1, (-1, 1, 1))^-1
  HIT quotient d=5 (-1, 1, (-1, 1, 1)) * (2, 1, (1, 1, -1))^-1
  HIT quotient d=5 (-1, 1, (-1, 1, -1)) * (-1, 0, (1, 1, -1))^-1
  HIT quotient d=5 (-1, 1, (-1, 1, -1)) * (0, 0, (-1, 1, 1))^-1
  HIT quotient d=5 (-1, 1, (-1, 1, -1)) * (0, 1, (1, 1, 1))^-1
  HIT quotient d=5 (-1, 1, (-1, 1, -1)) * (1, 0, (1, 1, -1))^-1
  HIT quotient d=5 (-1, 1, (-1, 1, -1)) * (1, 1, (-1, 1, -1))^-1
  HIT quotient d=5 (-1, 1, (-1, 1, -1)) * (2, 1, (1, 1, 1))^-1
  HIT quotient d=5 (-1, 1, (-1, -1, 1)) * (-1, 0, (1, -1, 1))^-1
  HIT quotient d=5 (-1, 1, (-1, -1, 1)) * (0, 0, (-1, -1, -1))^-1
  HIT quotient d=5 (-1, 1, (-1, -1, 1)) * (0, 1, (1, -1, -1))^-1
  HIT quotient d=5 (-1, 1, (-1, -1, 1)) * (1, 0, (1, -1, 1))^-1
  HIT quotient d=5 (-1, 1, (-1, -1, 1)) * (1, 1, (-1, -1, 1))^-1
  HIT quotient d=5 (-1, 1, (-1, -1, 1)) * (2, 1, (1, -1, -1))^-1
  HIT quotient d=5 (-1, 1, (-1, -1, -1)) * (-1, 0, (1, -1, -1))^-1
  HIT quotient d=5 (-1, 1, (-1, -1, -1)) * (0, 0, (-1, -1, 1))^-1
  HIT quotient d=5 (-1, 1, (-1, -1, -1)) * (0, 1, (1, -1, 1))^-1
  HIT quotient d=5 (-1, 1, (-1, -1, -1)) * (1, 0, (1, -1, -1))^-1
  HIT quotient d=5 (-1, 1, (-1, -1, -1)) * (1, 1, (-1, -1, -1))^-1
  HIT quotient d=5 (-1, 1, (-1, -1, -1)) * (2, 1, (1, -1, 1))^-1
  HIT quotient d=5 (0, 0, (1, 1, 1)) * (-1, 0, (-1, 1, -1))^-1
  HIT quotient d=5 (0, 0, (1, 1, 1)) * (-1, 1, (1, 1, -1))^-1
  HIT quotient d=5 (0, 0, (1, 1, 1)) * (0, 1, (-1, 1, 1))^-1
  HIT quotient d=5 (0, 0, (1, 1, 1)) * (1, 0, (-1, 1, -1))^-1
  HIT quotient d=5 (0, 0, (1, 1, 1)) * (2, 0, (1, 1, 1))^-1
  HIT quotient d=5 (0, 0, (1, 1, 1)) * (2, 1, (-1, 1, 1))^-1
  HIT quotient d=5 (0, 0, (1, 1, -1)) * (-1, 0, (-1, 1, 1))^-1
  HIT quotient d=5 (0, 0, (1, 1, -1)) * (-1, 1, (1, 1, 1))^-1
  HIT quotient d=5 (0, 0, (1, 1, -1)) * (0, 1, (-1, 1, -1))^-1
  HIT quotient d=5 (0, 0, (1, 1, -1)) * (1, 0, (-1, 1, 1))^-1
  HIT quotient d=5 (0, 0, (1, 1, -1)) * (2, 0, (1, 1, -1))^-1
  HIT quotient d=5 (0, 0, (1, 1, -1)) * (2, 1, (-1, 1, -1))^-1
  HIT quotient d=5 (0, 0, (1, -1, 1)) * (-1, 0, (-1, -1, -1))^-1
  HIT quotient d=5 (0, 0, (1, -1, 1)) * (-1, 1, (1, -1, -1))^-1
  HIT quotient d=5 (0, 0, (1, -1, 1)) * (0, 1, (-1, -1, 1))^-1
  HIT quotient d=5 (0, 0, (1, -1, 1)) * (1, 0, (-1, -1, -1))^-1
  HIT quotient d=5 (0, 0, (1, -1, 1)) * (2, 0, (1, -1, 1))^-1
  HIT quotient d=5 (0, 0, (1, -1, 1)) * (2, 1, (-1, -1, 1))^-1
  HIT quotient d=5 (0, 0, (1, -1, -1)) * (-1, 0, (-1, -1, 1))^-1
  HIT quotient d=5 (0, 0, (1, -1, -1)) * (-1, 1, (1, -1, 1))^-1
  HIT quotient d=5 (0, 0, (1, -1, -1)) * (0, 1, (-1, -1, -1))^-1
  HIT quotient d=5 (0, 0, (1, -1, -1)) * (1, 0, (-1, -1, 1))^-1
  HIT quotient d=5 (0, 0, (1, -1, -1)) * (2, 0, (1, -1, -1))^-1
  HIT quotient d=5 (0, 0, (1, -1, -1)) * (2, 1, (-1, -1, -1))^-1
  HIT quotient d=5 (0, 0, (-1, 1, 1)) * (-1, 0, (1, 1, -1))^-1
  HIT quotient d=5 (0, 0, (-1, 1, 1)) * (-1, 1, (-1, 1, -1))^-1
  HIT quotient d=5 (0, 0, (-1, 1, 1)) * (0, 1, (1, 1, 1))^-1
  HIT quotient d=5 (0, 0, (-1, 1, 1)) * (1, 0, (1, 1, -1))^-1
  HIT quotient d=5 (0, 0, (-1, 1, 1)) * (2, 0, (-1, 1, 1))^-1
  HIT quotient d=5 (0, 0, (-1, 1, 1)) * (2, 1, (1, 1, 1))^-1
  HIT quotient d=5 (0, 0, (-1, 1, -1)) * (-1, 0, (1, 1, 1))^-1
  HIT quotient d=5 (0, 0, (-1, 1, -1)) * (-1, 1, (-1, 1, 1))^-1
  HIT quotient d=5 (0, 0, (-1, 1, -1)) * (0, 1, (1, 1, -1))^-1
  HIT quotient d=5 (0, 0, (-1, 1, -1)) * (1, 0, (1, 1, 1))^-1
  HIT quotient d=5 (0, 0, (-1, 1, -1)) * (2, 0, (-1, 1, -1))^-1
  HIT quotient d=5 (0, 0, (-1, 1, -1)) * (2, 1, (1, 1, -1))^-1
  HIT quotient d=5 (0, 0, (-1, -1, 1)) * (-1, 0, (1, -1, -1))^-1
  HIT quotient d=5 (0, 0, (-1, -1, 1)) * (-1, 1, (-1, -1, -1))^-1
  HIT quotient d=5 (0, 0, (-1, -1, 1)) * (0, 1, (1, -1, 1))^-1
  HIT quotient d=5 (0, 0, (-1, -1, 1)) * (1, 0, (1, -1, -1))^-1
  HIT quotient d=5 (0, 0, (-1, -1, 1)) * (2, 0, (-1, -1, 1))^-1
  HIT quotient d=5 (0, 0, (-1, -1, 1)) * (2, 1, (1, -1, 1))^-1
  HIT quotient d=5 (0, 0, (-1, -1, -1)) * (-1, 0, (1, -1, 1))^-1
  HIT quotient d=5 (0, 0, (-1, -1, -1)) * (-1, 1, (-1, -1, 1))^-1
  HIT quotient d=5 (0, 0, (-1, -1, -1)) * (0, 1, (1, -1, -1))^-1
  HIT quotient d=5 (0, 0, (-1, -1, -1)) * (1, 0, (1, -1, 1))^-1
  HIT quotient d=5 (0, 0, (-1, -1, -1)) * (2, 0, (-1, -1, -1))^-1
  HIT quotient d=5 (0, 0, (-1, -1, -1)) * (2, 1, (1, -1, -1))^-1
  HIT quotient d=5 (0, 1, (1, 1, 1)) * (-1, 0, (1, 1, -1))^-1
  HIT quotient d=5 (0, 1, (1, 1, 1)) * (-1, 1, (-1, 1, -1))^-1
  HIT quotient d=5 (0, 1, (1, 1, 1)) * (0, 0, (-1, 1, 1))^-1
  HIT quotient d=5 (0, 1, (1, 1, 1)) * (1, 1, (-1, 1, -1))^-1
  HIT quotient d=5 (0, 1, (1, 1, 1)) * (2, 0, (-1, 1, 1))^-1
  HIT quotient d=5 (0, 1, (1, 1, 1)) * (2, 1, (1, 1, 1))^-1
  HIT quotient d=5 (0, 1, (1, 1, -1)) * (-1, 0, (1, 1, 1))^-1
  HIT quotient d=5 (0, 1, (1, 1, -1)) * (-1, 1, (-1, 1, 1))^-1
  HIT quotient d=5 (0, 1, (1, 1, -1)) * (0, 0, (-1, 1, -1))^-1
  HIT quotient d=5 (0, 1, (1, 1, -1)) * (1, 1, (-1, 1, 1))^-1
  HIT quotient d=5 (0, 1, (1, 1, -1)) * (2, 0, (-1, 1, -1))^-1
  HIT quotient d=5 (0, 1, (1, 1, -1)) * (2, 1, (1, 1, -1))^-1
  HIT quotient d=5 (0, 1, (1, -1, 1)) * (-1, 0, (1, -1, -1))^-1
  HIT quotient d=5 (0, 1, (1, -1, 1)) * (-1, 1, (-1, -1, -1))^-1
  HIT quotient d=5 (0, 1, (1, -1, 1)) * (0, 0, (-1, -1, 1))^-1
  HIT quotient d=5 (0, 1, (1, -1, 1)) * (1, 1, (-1, -1, -1))^-1
  HIT quotient d=5 (0, 1, (1, -1, 1)) * (2, 0, (-1, -1, 1))^-1
  HIT quotient d=5 (0, 1, (1, -1, 1)) * (2, 1, (1, -1, 1))^-1
  HIT quotient d=5 (0, 1, (1, -1, -1)) * (-1, 0, (1, -1, 1))^-1
  HIT quotient d=5 (0, 1, (1, -1, -1)) * (-1, 1, (-1, -1, 1))^-1
  HIT quotient d=5 (0, 1, (1, -1, -1)) * (0, 0, (-1, -1, -1))^-1
  HIT quotient d=5 (0, 1, (1, -1, -1)) * (1, 1, (-1, -1, 1))^-1
  HIT quotient d=5 (0, 1, (1, -1, -1)) * (2, 0, (-1, -1, -1))^-1
  HIT quotient d=5 (0, 1, (1, -1, -1)) * (2, 1, (1, -1, -1))^-1
  HIT quotient d=5 (0, 1, (-1, 1, 1)) * (-1, 0, (-1, 1, -1))^-1
  HIT quotient d=5 (0, 1, (-1, 1, 1)) * (-1, 1, (1, 1, -1))^-1
  HIT quotient d=5 (0, 1, (-1, 1, 1)) * (0, 0, (1, 1, 1))^-1
  HIT quotient d=5 (0, 1, (-1, 1, 1)) * (1, 1, (1, 1, -1))^-1
  HIT quotient d=5 (0, 1, (-1, 1, 1)) * (2, 0, (1, 1, 1))^-1
  HIT quotient d=5 (0, 1, (-1, 1, 1)) * (2, 1, (-1, 1, 1))^-1
  HIT quotient d=5 (0, 1, (-1, 1, -1)) * (-1, 0, (-1, 1, 1))^-1
  HIT quotient d=5 (0, 1, (-1, 1, -1)) * (-1, 1, (1, 1, 1))^-1
  HIT quotient d=5 (0, 1, (-1, 1, -1)) * (0, 0, (1, 1, -1))^-1
  HIT quotient d=5 (0, 1, (-1, 1, -1)) * (1, 1, (1, 1, 1))^-1
  HIT quotient d=5 (0, 1, (-1, 1, -1)) * (2, 0, (1, 1, -1))^-1
  HIT quotient d=5 (0, 1, (-1, 1, -1)) * (2, 1, (-1, 1, -1))^-1
  HIT quotient d=5 (0, 1, (-1, -1, 1)) * (-1, 0, (-1, -1, -1))^-1
  HIT quotient d=5 (0, 1, (-1, -1, 1)) * (-1, 1, (1, -1, -1))^-1
  HIT quotient d=5 (0, 1, (-1, -1, 1)) * (0, 0, (1, -1, 1))^-1
  HIT quotient d=5 (0, 1, (-1, -1, 1)) * (1, 1, (1, -1, -1))^-1
  HIT quotient d=5 (0, 1, (-1, -1, 1)) * (2, 0, (1, -1, 1))^-1
  HIT quotient d=5 (0, 1, (-1, -1, 1)) * (2, 1, (-1, -1, 1))^-1
